,start_station_name,start_count,end_count,deficit,popularity,deficit_normalized,popularity_normalized
969,Halsey St & Tompkins Ave,807,822,-15,1629,-0.06550218340611354,0.10359959297888578
970,Hamilton Pl & W 140 St,243,241,2,484,0.005037783375314861,0.0307809717629102
971,Hancock St & Bedford Ave,843,803,40,1646,0.10075566750629723,0.10468074281353346
972,Hancock St & Malcolm X Blvd,336,346,-10,682,-0.043668122270742356,0.04337318748410074
973,Hancock St & Stuyvesant Ave,269,267,2,536,0.005037783375314861,0.03408801831595014
974,Hancock St & Wyckoff Ave,235,223,12,458,0.030226700251889168,0.02912744848639023
975,Hanson Pl & Ashland Pl,3122,3149,-27,6271,-0.11790393013100436,0.39881709488679723
976,Harlem River Dr & W 155 St,153,156,-3,309,-0.013100436681222707,0.019651488170948868
977,Harman St & Seneca Ave,265,269,-4,534,-0.017467248908296942,0.03396082421775629
978,Harrison Pl & Porter Ave,156,162,-6,318,-0.026200873362445413,0.020223861612821165
979,Harrison St & Hudson St,637,629,8,1266,0.020151133501259445,0.08051386415670313
980,Hart St & Wyckoff Ave,287,305,-18,592,-0.07860262008733625,0.037649453065377765
981,Hazen St & 20 Ave,180,179,1,359,0.0025188916876574307,0.022831340625794963
982,Henry St & Atlantic Ave,1306,1291,15,2597,0.037783375314861464,0.1651615365047062
983,Henry St & Bay St,146,164,-18,310,-0.07860262008733625,0.01971508522004579
984,Henry St & Degraw St,1154,1137,17,2291,0.042821158690176324,0.1457008394810481
985,Henry St & Grand St,3662,3627,35,7289,0.08816120906801007,0.46355889086746377
986,Henry St & Middagh St,617,635,-18,1252,-0.07860262008733625,0.07962350546934623
987,Henry St & Remsen St,668,662,6,1330,0.015113350125944584,0.08458407529890613
988,Henry St & W 9 St,121,126,-5,247,-0.021834061135371178,0.01570847112693971
989,Herkimer St & Eastern Pkwy,37,38,-1,75,-0.004366812227074236,0.004769778682269143
990,Herkimer St & New York Ave,296,234,62,530,0.1561712846347607,0.03370643602136861
991,Hicks St & Montague St,1396,1379,17,2775,0.042821158690176324,0.1764818112439583
992,Hoe Ave & Jennings St,195,193,2,388,0.005037783375314861,0.0246756550496057
993,Home St & Westchester Ave,291,293,-2,584,-0.008733624454148471,0.03714067667260239
994,Hope St & Union Ave,1507,1515,-8,3022,-0.034934497816593885,0.192190282370898
995,Howard St & Lafayette St,1525,1551,-26,3076,-0.11353711790393013,0.19562452302213176
996,Hoyt St & Warren St,271,273,-2,544,-0.008733624454148471,0.034596794708725516
997,Hudson St & Reade St,1644,1685,-41,3329,-0.17903930131004367,0.21171457644365302
998,Hudson St & W 13 St,2214,2229,-15,4443,-0.06550218340611354,0.28256168913762403
999,Humboldt St & Varet St,475,468,7,943,0.017632241813602016,0.05997201729839735
1000,Hunts Point Ave & Bryant Ave,67,64,3,131,0.007556675062972292,0.008331213431696769
1001,Huron St & Franklin St,1280,1287,-7,2567,-0.03056768558951965,0.16325362503179852
1002,Icahn Stadium,222,221,1,443,0.0025188916876574307,0.028173492749936403
1003,India St & Manhattan Ave,1314,1361,-47,2675,-0.2052401746724891,0.17012210633426608
1004,India St Pier,711,725,-14,1436,-0.0611353711790393,0.09132536250317985
1005,Intervale Ave & Kelly St,100,109,-9,209,-0.039301310043668124,0.013291783261256677
1006,Intervale Ave & Westchester Ave,181,181,0,362,0.0,0.02302213177308573
1007,Inwood Ave & W 170 St,62,65,-3,127,-0.013100436681222707,0.008076825235309082
1008,Irving Ave & DeKalb Ave,436,460,-24,896,-0.10480349344978165,0.05698295599084203
1009,Irving Ave & Halsey St,300,278,22,578,0.055415617128463476,0.03675909437802086
1010,Irving Ave & Harman St,394,409,-15,803,-0.06550218340611354,0.05106843042482829
1011,Irving Ave & Jefferson St,485,491,-6,976,-0.026200873362445413,0.06207071991859578
1012,Irving Ave & Palmetto St,229,235,-6,464,-0.026200873362445413,0.02950903078097176
1013,Isham St & Broadway,268,272,-4,540,-0.017467248908296942,0.03434240651233783
1014,Jackson Ave & 46 Rd,994,999,-5,1993,-0.021834061135371178,0.12674891885016534
1015,Jackson St & Leonard St,451,450,1,901,0.0025188916876574307,0.05730094123632663
1016,Jay St & Tech Pl,1179,1193,-14,2372,-0.0611353711790393,0.15085220045789877
1017,Jay St & York St,1513,1572,-59,3085,-0.2576419213973799,0.19619689646400407
1018,Jefferson Ave & Evergreen Ave,344,326,18,670,0.04534005037783375,0.04261002289493768
1019,Jefferson St & Cypress Ave,327,331,-4,658,-0.017467248908296942,0.041846858305774615
1020,Jerome Ave & Anderson Ave,107,112,-5,219,-0.021834061135371178,0.013927753752225897
1021,Jerome Ave & Bedford Park Blvd E,296,300,-4,596,-0.017467248908296942,0.03790384126176546
1022,Jerome Ave & E 164 St,100,102,-2,202,-0.008733624454148471,0.012846603917578225
1023,Jerome Ave & E 181 St,42,39,3,81,0.007556675062972292,0.005151360976850674
1024,Jerome Ave & E 198 St,77,80,-3,157,-0.013100436681222707,0.009984736708216738
1025,Jerome Ave & E Mosholu Parkway S,212,206,6,418,0.015113350125944584,0.026583566522513355
1026,Jerome Ave & Ogden Ave,127,120,7,247,0.017632241813602016,0.01570847112693971
1027,Jerome Ave & W 177 St,125,121,4,246,0.010075566750629723,0.015644874077842787
1028,Jerome Ave & W 184 St,103,107,-4,210,-0.017467248908296942,0.013355380310353599
1029,Jerome Ave & W 193 St,259,263,-4,522,-0.017467248908296942,0.03319765962859323
1030,Jerome Ave & W 195 St,213,205,8,418,0.020151133501259445,0.026583566522513355
1031,Jerome Ave & W Fordham Rd,235,238,-3,473,-0.013100436681222707,0.030081404222844062
1032,John St & William St,1210,1213,-3,2423,-0.013100436681222707,0.15409564996184177
1033,Johnson St & Gold St,766,777,-11,1543,-0.048034934497816595,0.0981302467565505
1034,Kane St & Clinton St,1090,1075,15,2165,0.037783375314861464,0.13768761129483592
1035,Keegan Rd & 2 Ave,30,45,-15,75,-0.06550218340611354,0.004769778682269143
1036,Kenmare St & Elizabeth St,1710,1729,-19,3439,-0.08296943231441048,0.21871025184431442
1037,Kent Ave & Division Ave,751,772,-21,1523,-0.09170305676855896,0.09685830577461206
1038,Kent Ave & N 7 St,2193,2226,-33,4419,-0.14410480349344978,0.2810353599592979
1039,Kent St & McGuinness Blvd,240,247,-7,487,-0.03056768558951965,0.030971762910200967
1040,King St & Varick St,1618,1638,-20,3256,-0.08733624454148471,0.20707199185957773
1041,Kingsland Ave & Nassau Ave,1322,1322,0,2644,0.0,0.16815059781226152
1042,Kingston Ave & Herkimer St,472,448,24,920,0.060453400503778336,0.05850928516916815
1043,Kingston Ave & Park Pl,296,240,56,536,0.14105793450881612,0.03408801831595014
1044,Knickerbocker Ave & George St,384,382,2,766,0.005037783375314861,0.048715339608242175
1045,Knickerbocker Ave & Halsey St,255,258,-3,513,-0.013100436681222707,0.032625286186720934
1046,Knickerbocker Ave & Hancock St,295,219,76,514,0.19143576826196473,0.03268888323581786
1047,Knickerbocker Ave & Moffat St,199,193,6,392,0.015113350125944584,0.024930043245993384
1048,Knickerbocker Ave & Thames St,341,343,-2,684,-0.008733624454148471,0.04350038158229458
1049,Kosciuszko St & Nostrand Ave,713,699,14,1412,0.03526448362720403,0.08979903332485373
1050,Kosciuszko St & Tompkins Ave,931,931,0,1862,0.0,0.11841770541846858
1051,LaGuardia Pl & W 3 St,2594,2629,-35,5223,-0.15283842794759825,0.3321673874332231
1052,Lafayette Ave & Classon Ave,1072,1058,14,2130,0.03526448362720403,0.13546171457644365
1053,Lafayette Ave & Ft Greene Pl,2096,2135,-39,4231,-0.1703056768558952,0.2690791147290766
1054,Lafayette Ave & Hunts Point Ave,162,162,0,324,0.0,0.020605443907402696
1055,Lafayette Ave & St James Pl,1164,1137,27,2301,0.06801007556675064,0.1463368099720173
1056,Lafayette Ave & Stuyvesant Ave,237,241,-4,478,-0.017467248908296942,0.03039938946832867
1057,Lafayette St & E 8 St,4178,4219,-41,8397,-0.17903930131004367,0.5340244212668532
1058,Lafayette St & Jersey St,2772,2787,-15,5559,-0.06550218340611354,0.35353599592978885
1059,Laight St & Hudson St,455,463,-8,918,-0.034934497816593885,0.05838209107097431
1060,Lawrence St & Willoughby St,1814,1838,-24,3652,-0.10480349344978165,0.23225642330195878
1061,Lefferts Pl & Franklin Ave,949,909,40,1858,0.10075566750629723,0.1181633172220809
1062,Lenox Ave & W 111 St,1645,1638,7,3283,0.017632241813602016,0.2087891121851946
1063,Lenox Ave & W 115 St,687,681,6,1368,0.015113350125944584,0.08700076316458916
1064,Lenox Ave & W 117 St,1718,1714,4,3432,0.010075566750629723,0.21826507250063598
1065,Lenox Ave & W 126 St,1726,1747,-21,3473,-0.09170305676855896,0.22087255151360977
1066,Lenox Ave & W 130 St,773,781,-8,1554,-0.034934497816593885,0.09882981429661664
1067,Lenox Ave & W 133 St,593,607,-14,1200,-0.0611353711790393,0.07631645891630628
1068,Lenox Ave & W 140 St,527,531,-4,1058,-0.017467248908296942,0.06728567794454338
1069,Lenox Ave & W 144 St,279,281,-2,560,-0.008733624454148471,0.03561434749427626
1070,Lenox Ave & W 146 St,264,267,-3,531,-0.013100436681222707,0.03377003307046553
1071,Leonard St & Boerum St,517,517,0,1034,0.0,0.06575934876621725
1072,Leonard St & Church St,1623,1672,-49,3295,-0.21397379912663755,0.20955227677435767
1073,Leonard St & Maujer St,1097,1081,16,2178,0.04030226700251889,0.1385143729330959
1074,Leonard St & Nassau Ave,1177,1177,0,2354,0.0,0.14970745357415416
1075,Lewis Ave & Decatur St,336,329,7,665,0.017632241813602016,0.042292037649453065
1076,Lewis Ave & Greene Ave,433,430,3,863,0.007556675062972292,0.0548842533706436
1077,Lewis Ave & Kosciuszko St,701,602,99,1303,0.24937027707808565,0.08286695497328923
1078,Lewis Ave & Madison St,709,636,73,1345,0.18387909319899245,0.08553803103535997
1079,Lexington Ave & Classon Ave,1047,1017,30,2064,0.07556675062972293,0.1312643093360468
1080,Lexington Ave & E 111 St,1513,1517,-4,3030,-0.017467248908296942,0.19269905876367335
1081,Lexington Ave & E 120 St,698,692,6,1390,0.015113350125944584,0.08839989824472144
1082,Lexington Ave & E 127 St,427,440,-13,867,-0.056768558951965066,0.05513864156703129
1083,Lexington Ave & E 128 St,253,249,4,502,0.010075566750629723,0.0319257186466548
1084,Lexington Ave & E 24 St,3660,3700,-40,7360,-0.17467248908296942,0.4680742813533452
1085,Lexington Ave & E 26 St,1609,1633,-24,3242,-0.10480349344978165,0.2061816331722208
1086,Lexington Ave & E 29 St,2266,2278,-12,4544,-0.05240174672489083,0.2889849910964131
1087,Lexington Ave & E 36 St,2424,2429,-5,4853,-0.021834061135371178,0.308636479267362
1088,Lexington Ave & Stuyvesant Ave,9,11,-2,20,-0.008733624454148471,0.0012719409819384382
1089,Liberty St & Broadway,1586,1629,-43,3215,-0.18777292576419213,0.2044645128466039
1090,Lincoln Ave & E 134 St,251,242,9,493,0.022670025188916875,0.0313533452047825
1091,Lincoln Ave & E 138 St,609,615,-6,1224,-0.026200873362445413,0.07784278809463241
1092,Lincoln Pl & Classon Ave,848,655,193,1503,0.48614609571788414,0.09558636479267361
1093,Lincoln Pl & Nostrand Ave,17,25,-8,42,-0.034934497816593885,0.0026710760620707198
1094,Linden St & Knickerbocker Ave,206,212,-6,418,-0.026200873362445413,0.026583566522513355
1095,Lispenard St & Broadway,1809,1836,-27,3645,-0.11790393013100436,0.23181124395828034
1096,Little West St & 1 Pl,1559,1586,-27,3145,-0.11790393013100436,0.20001271940981938
1097,Longfellow Ave & E 165 St,52,52,0,104,0.0,0.006614093106079878
1098,Longwood Ave & Southern Blvd,188,201,-13,389,-0.056768558951965066,0.02473925209870262
1099,Lorimer St & Broadway,361,364,-3,725,-0.013100436681222707,0.04610786059526838
1100,Loring Pl North & W 183 St,84,79,5,163,0.012594458438287154,0.010366319002798271
1101,Louis Nine Blvd & Intervale Ave,153,155,-2,308,-0.008733624454148471,0.019587891121851945
1102,MacDonough St & Malcolm X Blvd,152,135,17,287,0.042821158690176324,0.018252353090816586
1103,MacDonough St & Marcy Ave,363,340,23,703,0.05793450881612091,0.0447087255151361
1104,MacDougal St & Prince St,2352,2378,-26,4730,-0.11353711790393013,0.3008140422284406
1105,MacDougal St & Rockaway Ave,110,101,9,211,0.022670025188916875,0.013418977359450522
1106,MacDougal St & Washington Sq,1707,1710,-3,3417,-0.013100436681222707,0.21731111676418213
1107,Macombs Pl & W 152 St,208,189,19,397,0.04785894206549118,0.025248028491477996
1108,Macombs Rd & Featherbed Ln,149,153,-4,302,-0.017467248908296942,0.019206308827270414
1109,Macombs Rd & W 175 St,188,196,-8,384,-0.034934497816593885,0.02442126685321801
1110,Macon St & Howard Ave,149,130,19,279,0.04785894206549118,0.017743576698041212
1111,Macon St & Lewis Ave,296,287,9,583,0.022670025188916875,0.03707707962350547
1112,Macon St & Nostrand Ave,1080,1067,13,2147,0.0327455919395466,0.1365428644110913
1113,Macon St & Patchen Ave,159,155,4,314,0.010075566750629723,0.019969473416433476
1114,Madison Av & E 51 St,2360,2406,-46,4766,-0.20087336244541484,0.30310353599592976
1115,Madison Ave & E 120 St,746,723,23,1469,0.05793450881612091,0.09342406512337828
1116,Madison Ave & E 26 St,2470,2485,-15,4955,-0.06550218340611354,0.31512337827524806
1117,Madison Ave & E 82 St,1587,1611,-24,3198,-0.10480349344978165,0.20338336301195625
1118,Madison Ave & E 99 St,1466,1460,6,2926,0.015113350125944584,0.1860849656575935
1119,Madison St & Clinton St,1055,1033,22,2088,0.055415617128463476,0.13279063851437292
1120,Madison St & Cypress Ave,245,233,12,478,0.030226700251889168,0.03039938946832867
1121,Madison St & Evergreen Ave,415,389,26,804,0.0654911838790932,0.05113202747392521
1122,Madison St & Forest Ave,393,388,5,781,0.012594458438287154,0.049669295344696
1123,Madison St & Malcolm X Blvd,313,227,86,540,0.21662468513853905,0.03434240651233783
1124,Madison St & Montgomery St,1302,1282,20,2584,0.05037783375314862,0.1643347748664462
1125,Madison St & Seneca Ave,252,263,-11,515,-0.048034934497816595,0.03275248028491478
1126,Madison St & Woodward Ave,362,328,34,690,0.08564231738035265,0.043881963876876116
1127,Maiden Ln & Pearl St,809,819,-10,1628,-0.043668122270742356,0.10353599592978886
1128,Main St & Plymouth St,900,919,-19,1819,-0.08296943231441048,0.11568303230730094
1129,Malcolm X Blvd & DeKalb Ave,300,275,25,575,0.06297229219143577,0.03656830323073009
1130,Manhattan Av & Leonard St,425,429,-4,854,-0.017467248908296942,0.0543118799287713
1131,Marcus Garvey Blvd & Macon St,486,488,-2,974,-0.008733624454148471,0.06194352582040193
1132,Marcy Ave & Lafayette Ave,639,644,-5,1283,-0.021834061135371178,0.0815950139913508
1133,Margaret Corbin Plz & Ft Washington Ave,87,78,9,165,0.022670025188916875,0.010493513100992113
1134,Marion Ave & Mosholu Pkwy,78,87,-9,165,-0.039301310043668124,0.010493513100992113
1135,Market St & Cherry St,994,1000,-6,1994,-0.026200873362445413,0.12681251589926226
1136,Market St & Henry St,1768,1791,-23,3559,-0.10043668122270742,0.22634189773594504
1137,McDonald Ave & Vanderbilt St,109,104,5,213,0.012594458438287154,0.013546171457644366
1138,McGuinness Blvd & Eagle St,1342,1298,44,2640,0.11083123425692695,0.16789620961587381
1139,McKibbin St & Bogart St,604,619,-15,1223,-0.06550218340611354,0.07777919104553549
1140,McKibbin St & Manhattan Ave,558,548,10,1106,0.02518891687657431,0.07033833630119563
1141,Melrose Ave & E 150 St,987,995,-8,1982,-0.034934497816593885,0.1260493513100992
1142,Melrose Ave & E 154 St,189,187,2,376,0.005037783375314861,0.023912490460442637
1143,Melrose St & Broadway,818,830,-12,1648,-0.05240174672489083,0.1048079369117273
1144,Menahan St & Central Ave,280,283,-3,563,-0.013100436681222707,0.03580513864156703
1145,Menahan St & Onderdonk Ave,271,222,49,493,0.12342569269521411,0.0313533452047825
1146,Menahan St & Seneca Ave,220,197,23,417,0.05793450881612091,0.026519969473416432
1147,Menahan St & Wyckoff Ave,240,247,-7,487,-0.03056768558951965,0.030971762910200967
1148,Mercer St & Bleecker St,1994,2047,-53,4041,-0.2314410480349345,0.2569956754006614
1149,Mercer St & Spring St,1969,2001,-32,3970,-0.13973799126637554,0.25248028491478
1150,Meserole Ave & Manhattan Ave,1498,1509,-11,3007,-0.048034934497816595,0.19123632663444415
1151,Metropolitan Ave & Bedford Ave,2754,2761,-7,5515,-0.03056768558951965,0.3507377257695243
1152,Metropolitan Ave & Meeker Ave,1220,1244,-24,2464,-0.10480349344978165,0.15670312897481556
1153,Metropolitan Ave & Stewart Ave,151,160,-9,311,-0.039301310043668124,0.01977868226914271
1154,Metropolitan Ave & Vandervoort Ave,99,104,-5,203,-0.021834061135371178,0.012910200966675146
1155,Milton St & Franklin St,1780,1797,-17,3577,-0.07423580786026202,0.22748664461968965
1156,Moffat St & Bushwick,181,187,-6,368,-0.026200873362445413,0.02340371406766726
1157,Monroe St & Bedford Ave,1372,1362,10,2734,0.02518891687657431,0.17387433223098447
1158,Monroe St & Classon Ave,563,559,4,1122,0.010075566750629723,0.07135588908674638
1159,Monroe St & Marcus Garvey Blvd,253,226,27,479,0.06801007556675064,0.030462986517425593
1160,Monroe St & Patchen Ave,272,245,27,517,0.06801007556675064,0.032879674383108626
1161,Monroe St & Tompkins Ave,1158,1158,0,2316,0.0,0.14729076570847113
1162,Montague St & Clinton St,1577,1572,5,3149,0.012594458438287154,0.20026710760620708
1163,Montgomery St & Franklin Ave,199,204,-5,403,-0.021834061135371178,0.025629610786059527
1164,Montrose Ave & Bushwick Ave,1365,1356,9,2721,0.022670025188916875,0.1730475705927245
1165,Morgan Ave & Lombardy St,638,603,35,1241,0.08816120906801007,0.07892393792928008
1166,Morgan Ave & Maspeth Ave,193,191,2,384,0.005037783375314861,0.02442126685321801
1167,Morgan Loading Docks,12,65,-53,77,-0.2314410480349345,0.004896972780462986
1168,Morningside Ave & W 123 St,793,784,9,1577,0.022670025188916875,0.10029254642584584
1169,Morningside Dr & Amsterdam Ave,398,361,37,759,0.09319899244332494,0.048270160264563725
1170,Morris Ave & E 142 St,350,346,4,696,0.010075566750629723,0.04426354617145765
1171,Morris Ave & E 153 St,226,227,-1,453,-0.004366812227074236,0.028809463240905622
1172,Morris Ave & E 163 St,522,529,-7,1051,-0.03056768558951965,0.06684049860086493
1173,Morris Ave & E 171 St,99,101,-2,200,-0.008733624454148471,0.01271940981938438
1174,Morris Ave & E 184 St,100,95,5,195,0.012594458438287154,0.012401424573899771
1175,Morris Ave & E Burnside Ave,118,117,1,235,0.0025188916876574307,0.014945306537776646
1176,Morris Ave & McClellan St,288,291,-3,579,-0.013100436681222707,0.03682269142711778
1177,Morton St & Washington St,1193,1242,-49,2435,-0.21397379912663755,0.15485881455100484
1178,Morton St & West St,1798,1823,-25,3621,-0.1091703056768559,0.23028491477995422
1179,Motorgate,709,722,-13,1431,-0.056768558951965066,0.09100737725769524
1180,Mott St & Prince St,2428,2461,-33,4889,-0.14410480349344978,0.3109259730348512
1181,Mount Eden Pkwy & Eastburn Ave,154,157,-3,311,-0.013100436681222707,0.01977868226914271
1182,Mt Morris Park W & W 120 St,789,790,-1,1579,-0.004366812227074236,0.10041974052403968
1183,Murray St & Greenwich St,2058,2072,-14,4130,-0.0611353711790393,0.26265581277028743
1184,Murray St & West St,1326,1367,-41,2693,-0.17903930131004367,0.1712668532180107
1185,Myrtle Ave & Fleet Pl,951,959,-8,1910,-0.034934497816593885,0.12147036377512084
1186,Myrtle Ave & Grove St,145,148,-3,293,-0.013100436681222707,0.018633935385398117
1187,Myrtle Ave & Lewis Ave,815,812,3,1627,0.007556675062972292,0.10347239888069193
1188,Myrtle Ave & Linden St,173,143,30,316,0.07556675062972293,0.020096667514627322
1189,Myrtle Ave & Marcy Ave,707,677,30,1384,0.07556675062972293,0.08801831595013991
1190,Myrtle Ave & St Edwards St,664,673,-9,1337,-0.039301310043668124,0.08502925464258458
1191,N 11 St & Kent Ave,707,726,-19,1433,-0.08296943231441048,0.0911345713558891
1192,N 12 St & Bedford Ave,1660,1670,-10,3330,-0.043668122270742356,0.21177817349274994
1193,N 15 St & Wythe Ave,649,671,-22,1320,-0.09606986899563319,0.08394810480793691
1194,N 6 St & Bedford Ave,3057,3079,-22,6136,-0.09606986899563319,0.3902314932587128
1195,N Moore St & Hudson St,1031,1000,31,2031,0.07808564231738035,0.1291656067158484
1196,Nagle Ave & Ellwood St,270,276,-6,546,-0.026200873362445413,0.03472398880691936
1197,Nagle Ave & Thayer St,239,242,-3,481,-0.013100436681222707,0.030590180615619435
1198,Nassau Ave & Newell St,829,873,-44,1702,-0.19213973799126638,0.10824217756296108
1199,Nassau Ave & Russell St,1292,1276,16,2568,0.04030226700251889,0.16331722208089544
1200,Nassau St & Duffield St,661,655,6,1316,0.015113350125944584,0.08369371661154923
1201,Nassau St & Navy St,473,522,-49,995,-0.21397379912663755,0.06327906385143729
1202,Nelson Ave & 167 St,144,139,5,283,0.012594458438287154,0.017997964894428897
1203,Nelson Ave & W 172 St,303,299,4,602,0.010075566750629723,0.03828542355634699
1204,Nevins St & Schermerhorn St,1230,1247,-17,2477,-0.07423580786026202,0.15752989061307554
1205,New York Ave & St Marks Ave,500,430,70,930,0.17632241813602015,0.05914525566013737
1206,Newton Rd & 44 St,311,319,-8,630,-0.034934497816593885,0.0400661409310608
1207,Newtown Ave & 23 St,717,712,5,1429,0.012594458438287154,0.0908801831595014
1208,Norfolk St & Broome St,4125,4129,-4,8254,-0.017467248908296942,0.5249300432459933
1209,Norman St & Wyckoff Ave,377,387,-10,764,-0.043668122270742356,0.048588145510048336
1210,North Moore St & Greenwich St,2337,2566,-229,4903,-1.0,0.3118163317222081
1211,Nostrand Ave & Myrtle Ave,465,467,-2,932,-0.008733624454148471,0.059272449758331215
1212,Ocean Pkwy & Church Ave,274,275,-1,549,-0.004366812227074236,0.03491477995421013
1213,Ogden Ave & Merriam Ave,86,77,9,163,0.022670025188916875,0.010366319002798271
1214,Ogden Ave & W 164 St,206,208,-2,414,-0.008733624454148471,0.026329178326125666
1215,Ogden Ave & W 165 St,256,245,11,501,0.027707808564231738,0.03186212159755787
1216,Old Broadway & W 133 St,102,105,-3,207,-0.013100436681222707,0.013164589163062833
1217,Old Fulton St,553,557,-4,1110,-0.017467248908296942,0.07059272449758332
1218,Old Slip & South St,1407,1402,5,2809,0.012594458438287154,0.17864411091325363
1219,Onderdonk Ave & Dekalb Ave,264,256,8,520,0.020151133501259445,0.03307046553039939
1220,Onderdonk Ave & Gates Ave,220,200,20,420,0.05037783375314862,0.026710760620707198
1221,Orchard St & Grand St,2105,2106,-1,4211,-0.004366812227074236,0.26780717374713814
1222,Pacific St & Classon Ave,406,400,6,806,0.015113350125944584,0.051259221572119054
1223,Pacific St & Nevins St,720,727,-7,1447,-0.03056768558951965,0.092024930043246
1224,Pacific St & Nostrand Ave,617,620,-3,1237,-0.013100436681222707,0.07866954973289239
1225,Pacific St & Ralph Ave,49,42,7,91,0.017632241813602016,0.005787331467819893
1226,Pacific St & Rochester Ave,28,29,-1,57,-0.004366812227074236,0.0036250317985245485
1227,Pacific St & Thomas S. Boyland St,29,23,6,52,0.015113350125944584,0.003307046553039939
1228,Pacific St & Troy Ave,144,113,31,257,0.07808564231738035,0.01634444161790893
1229,Pacific St & Utica Ave,88,82,6,170,0.015113350125944584,0.010811498346476723
1230,Parade Pl & Crooke Ave,1121,1145,-24,2266,-0.10480349344978165,0.14411091325362504
1231,Park Ave & E 124 St,2360,2377,-17,4737,-0.07423580786026202,0.30125922157211904
1232,Park Ave & E 162 St,261,275,-14,536,-0.0611353711790393,0.03408801831595014
1233,Park Ave & Marcus Garvey Blvd,537,522,15,1059,0.037783375314861464,0.0673492749936403
1234,Park Ave & St Edwards St,387,398,-11,785,-0.048034934497816595,0.049923683541083695
1235,Park Cir & East Dr,896,901,-5,1797,-0.021834061135371178,0.11428389722716865
1236,Park Pl & Buffalo Ave,50,59,-9,109,-0.039301310043668124,0.006932078351564487
1237,Park Pl & Church St,1124,1139,-15,2263,-0.06550218340611354,0.14392012210633426
1238,Park Pl & Franklin Ave,778,776,2,1554,0.005037783375314861,0.09882981429661664
1239,Park Pl & Thomas S. Boyland St,40,35,5,75,0.012594458438287154,0.004769778682269143
1240,Park Pl & Utica Ave,108,83,25,191,0.06297229219143577,0.012147036377512084
1241,Patchen Ave & Bainbridge St,111,104,7,215,0.017632241813602016,0.013673365555838209
1242,Paul Ave & Mosholu Pkwy,52,40,12,92,0.030226700251889168,0.005850928516916815
1243,Paul Ave & W 205 St,154,147,7,301,0.017632241813602016,0.019142711778173494
1244,Pearl St & Hanover Square,72,134,-62,206,-0.27074235807860264,0.013100992113965912
1245,Pearl St & York St,440,600,-160,1040,-0.6986899563318777,0.06614093106079878
1246,Peck Slip & South St,1057,1105,-48,2162,-0.2096069868995633,0.13749682014754516
1247,Perry St & Bleecker St,2339,2358,-19,4697,-0.08296943231441048,0.2987153396082422
1248,Perry St & Greenwich Ave,2684,2696,-12,5380,-0.05240174672489083,0.34215212414143986
1249,Picnic Point,26,28,-2,54,-0.008733624454148471,0.003434240651233783
1250,Pierrepont St & Monroe Pl,674,663,11,1337,0.027707808564231738,0.08502925464258458
1251,Pike St & E Broadway,1836,1844,-8,3680,-0.034934497816593885,0.2340371406766726
1252,Pike St & Monroe St,1023,1030,-7,2053,-0.03056768558951965,0.13056474179598065
1253,Pinehurst Ave & W 187 St,200,195,5,395,0.012594458438287154,0.02512083439328415
1254,Pioneer St & Richards St,155,194,-39,349,-0.1703056768558952,0.022195370134825743
1255,Pioneer St & Van Brunt St,348,380,-32,728,-0.13973799126637554,0.04629865174255914
1256,Pitt St & Stanton St,722,726,-4,1448,-0.017467248908296942,0.09208852709234291
1257,Plaza Dr & W 170 St,372,368,4,740,0.010075566750629723,0.047061816331722205
1258,Plaza St East & Flatbush Ave,1406,1172,234,2578,0.5894206549118388,0.16395319257186466
1259,Plaza St West & Flatbush Ave,1410,1407,3,2817,0.007556675062972292,0.179152887306029
1260,Pleasant Ave & E 116 St,1934,1942,-8,3876,-0.034934497816593885,0.2465021622996693
1261,Pleasant Ave & E 120 St,588,578,10,1166,0.02518891687657431,0.07415415924701094
1262,Popham Ave & W 174 St,130,128,2,258,0.005037783375314861,0.01640803866700585
1263,Powers St & Olive St,432,421,11,853,0.027707808564231738,0.054248282879674384
1264,President St & 4 Ave,1087,1097,-10,2184,-0.043668122270742356,0.13889595522767745
1265,President St & Henry St,750,763,-13,1513,-0.056768558951965066,0.09622233528364284
1266,Prospect Ave & E 151 St,131,130,1,261,0.0025188916876574307,0.016598829814296615
1267,Prospect Ave & E 167 St,173,164,9,337,0.022670025188916875,0.02143220554566268
1268,Prospect Ave & Greenwood Ave,210,215,-5,425,-0.021834061135371178,0.02702874586619181
1269,Prospect Ave & Jennings St,116,107,9,223,0.022670025188916875,0.014182141948613584
1270,Prospect Ave & Longwood Ave,191,159,32,350,0.08060453400503778,0.022258967183922666
1271,Prospect Ave & Vanderbilt St,195,192,3,387,0.007556675062972292,0.024612058000508776
1272,Prospect Park SW & 10 Ave,431,405,26,836,0.0654911838790932,0.05316713304502671
1273,Prospect Park SW & 16 St,493,483,10,976,0.02518891687657431,0.06207071991859578
1274,Prospect Park SW & Greenwood Ave,399,415,-16,814,-0.06986899563318777,0.05176799796489443
1275,Prospect Park SW & Vanderbilt St,443,443,0,886,0.0,0.056346985499872805
1276,Prospect Park W & 20 St,241,243,-2,484,-0.008733624454148471,0.0307809717629102
1277,Prospect Park West & 8 St,1177,1185,-8,2362,-0.034934497816593885,0.15021622996692954
1278,Prospect Pl & 6 Ave,816,809,7,1625,0.017632241813602016,0.10334520478249809
