,start_station_name,start_count,end_count,deficit,popularity
449,Halsey St & Tompkins Ave,478.0,483,-5.0,961.0
450,Hancock St & Bedford Ave,449.0,433,16.0,882.0
451,Handlebar @ Gowanus,6.0,8,-2.0,14.0
452,Hanson Pl & Ashland Pl,2740.0,2816,-76.0,5556.0
453,Harrison St & Hudson St,1275.0,1279,-4.0,2554.0
454,Henry St & Atlantic Ave,1432.0,1502,-70.0,2934.0
455,Henry St & Bay St,96.0,94,2.0,190.0
456,Henry St & Degraw St,1259.0,1265,-6.0,2524.0
457,Henry St & Grand St,2860.0,2828,32.0,5688.0
458,Henry St & Poplar St,864.0,832,32.0,1696.0
459,Henry St & W 9 St,196.0,207,-11.0,403.0
460,Hicks St & Montague St,1683.0,1582,101.0,3265.0
461,Hope St & Union Ave,1189.0,1175,14.0,2364.0
462,Howard St & Centre St,3035.0,3063,-28.0,6098.0
463,Hudson St & Reade St,2244.0,2247,-3.0,4491.0
464,Humboldt St & Varet St,469.0,498,-29.0,967.0
465,Huron St & Franklin St,1173.0,1219,-46.0,2392.0
466,India St & Manhattan Ave,1231.0,1250,-19.0,2481.0
467,India St & West St,449.0,454,-5.0,903.0
468,Jackson Ave & 46 Rd,399.0,404,-5.0,803.0
469,Jackson St & Leonard St,254.0,229,25.0,483.0
470,Jay St & Tech Pl,1587.0,1628,-41.0,3215.0
471,Jay St & York St,2412.0,2409,3.0,4821.0
472,John St & William St,1391.0,1390,1.0,2781.0
473,Johnson St & Gold St,999.0,992,7.0,1991.0
474,Kane St & Clinton St,1098.0,1114,-16.0,2212.0
475,Kent Ave & N 7 St,2478.0,2781,-303.0,5259.0
476,Kent Ave & S 11 St,1250.0,1325,-75.0,2575.0
477,Kingston Ave & Herkimer St,408.0,392,16.0,800.0
478,Kosciuszko St & Nostrand Ave,474.0,453,21.0,927.0
479,Kosciuszko St & Tompkins Ave,644.0,614,30.0,1258.0
480,LaGuardia Pl & W 3 St,3571.0,3604,-33.0,7175.0
481,Lafayette Ave & Classon Ave,1184.0,1084,100.0,2268.0
482,Lafayette Ave & Fort Greene Pl,1220.0,1393,-173.0,2613.0
483,Lafayette Ave & St James Pl,1197.0,886,311.0,2083.0
484,Lafayette St & E 8 St,5995.0,6246,-251.0,12241.0
485,Lafayette St & Jersey St,4296.0,4294,2.0,8590.0
486,Laight St & Hudson St,793.0,808,-15.0,1601.0
487,Lawrence St & Willoughby St,1747.0,1680,67.0,3427.0
488,Lefferts Pl & Franklin Ave,589.0,558,31.0,1147.0
489,Lenox Ave & W 111 St,1849.0,1888,-39.0,3737.0
490,Lenox Ave & W 115 St,540.0,582,-42.0,1122.0
491,Lenox Ave & W 117 St,1018.0,1038,-20.0,2056.0
492,Lenox Ave & W 126 St,960.0,968,-8.0,1928.0
493,Lenox Ave & W 130 St,900.0,912,-12.0,1812.0
494,Leonard St & Boerum St,397.0,395,2.0,792.0
495,Leonard St & Church St,1648.0,1652,-4.0,3300.0
496,Leonard St & Maujer St,637.0,598,39.0,1235.0
497,Leonard St & Nassau Ave,1245.0,1287,-42.0,2532.0
498,Lewis Ave & Decatur St,307.0,299,8.0,606.0
499,Lewis Ave & Kosciuszko St,480.0,454,26.0,934.0
500,Lewis Ave & Madison St,564.0,563,1.0,1127.0
501,Lexington Ave & Classon Ave,822.0,768,54.0,1590.0
502,Lexington Ave & E 111 St,628.0,640,-12.0,1268.0
503,Lexington Ave & E 120 St,366.0,368,-2.0,734.0
504,Lexington Ave & E 127 St,273.0,263,10.0,536.0
505,Lexington Ave & E 26 St,4860.0,4874,-14.0,9734.0
506,Lexington Ave & E 29 St,3202.0,3202,0.0,6404.0
507,Lexington Ave & E 36 St,1137.0,1157,-20.0,2294.0
508,Lexington Ave & E 63 St,1760.0,1769,-9.0,3529.0
509,Liberty St & Broadway,2966.0,2937,29.0,5903.0
510,Lincoln Pl & Classon Ave,347.0,312,35.0,659.0
511,Lispenard St & Broadway,2956.0,2985,-29.0,5941.0
512,Little West St & 1 Pl,2711.0,2739,-28.0,5450.0
513,Lorimer St & Broadway,395.0,420,-25.0,815.0
514,MacDougal St & Prince St,4224.0,4261,-37.0,8485.0
515,MacDougal St & Washington Sq,2512.0,2520,-8.0,5032.0
516,Macon St & Nostrand Ave,1160.0,1154,6.0,2314.0
517,Madison Ave & E 120 St,329.0,334,-5.0,663.0
518,Madison Ave & E 82 St,1265.0,1290,-25.0,2555.0
519,Madison Ave & E 99 St,917.0,929,-12.0,1846.0
520,Madison St & Clinton St,1585.0,1574,11.0,3159.0
521,Madison St & Montgomery St,1389.0,1397,-8.0,2786.0
522,Maiden Ln & Pearl St,1495.0,1547,-52.0,3042.0
523,Marcus Garvey Blvd & Macon St,366.0,368,-2.0,734.0
524,Marcy Ave & Lafayette Ave,298.0,258,40.0,556.0
525,Market St & Cherry St,1304.0,1291,13.0,2595.0
526,McGuinness Blvd & Eagle St,1273.0,1273,0.0,2546.0
527,McKibbin St & Manhattan Ave,332.0,348,-16.0,680.0
528,Mercer St & Bleecker St,3024.0,3163,-139.0,6187.0
529,Mercer St & Spring St,2754.0,2802,-48.0,5556.0
530,Meserole Ave & Manhattan Ave,1618.0,1641,-23.0,3259.0
531,Metropolitan Ave & Bedford Ave,3126.0,3291,-165.0,6417.0
532,Metropolitan Ave & Meeker Ave,1227.0,1213,14.0,2440.0
533,Milton St & Franklin St,2035.0,2080,-45.0,4115.0
534,Monroe St & Bedford Ave,961.0,933,28.0,1894.0
535,Monroe St & Classon Ave,606.0,464,142.0,1070.0
536,Monroe St & Tompkins Ave,672.0,650,22.0,1322.0
537,Montgomery St & Franklin Ave,128.0,129,-1.0,257.0
538,Montrose Ave & Bushwick Ave,999.0,1028,-29.0,2027.0
539,Morningside Ave & W 123 St,541.0,557,-16.0,1098.0
540,Morningside Dr & Amsterdam Ave,360.0,352,8.0,712.0
541,Mott St & Prince St,3333.0,3344,-11.0,6677.0
542,Mt Morris Park W & W 120 St,668.0,669,-1.0,1337.0
543,Murray St & Greenwich St,2441.0,2503,-62.0,4944.0
544,Murray St & West St,2400.0,2451,-51.0,4851.0
545,Myrtle Ave & Lewis Ave,1066.0,1061,5.0,2127.0
546,Myrtle Ave & Marcy Ave,529.0,517,12.0,1046.0
547,Myrtle Ave & St Edwards St,514.0,473,41.0,987.0
548,N 11 St & Kent Ave,647.0,667,-20.0,1314.0
549,N 12 St & Bedford Ave,1143.0,1153,-10.0,2296.0
550,N 15 St & Wythe Ave,552.0,568,-16.0,1120.0
551,N 6 St & Bedford Ave,2833.0,2918,-85.0,5751.0
552,NYCBS Depot - GOW,47.0,181,-134.0,228.0
553,Nassau Ave & Newell St,1043.0,1016,27.0,2059.0
554,Nassau Ave & Russell St,1654.0,1543,111.0,3197.0
555,Nassau St & Navy St,674.0,731,-57.0,1405.0
556,Newton Rd & 44 St,250.0,255,-5.0,505.0
557,Newtown Ave & 23 St,377.0,380,-3.0,757.0
558,Norfolk St & Broome St,2735.0,2660,75.0,5395.0
559,North Moore St & Greenwich St,3874.0,4118,-244.0,7992.0
560,Nostrand Ave & Myrtle Ave,364.0,357,7.0,721.0
561,Old Fulton St,1921.0,2575,-654.0,4496.0
562,Old Slip & Front St,1406.0,1426,-20.0,2832.0
563,Pacific St & Classon Ave,311.0,289,22.0,600.0
564,Pacific St & Nevins St,828.0,827,1.0,1655.0
565,Park Ave & E 124 St,2059.0,2055,4.0,4114.0
566,Park Ave & Marcus Garvey Blvd,389.0,409,-20.0,798.0
567,Park Ave & St Edwards St,220.0,324,-104.0,544.0
568,Park Pl & Church St,2224.0,2203,21.0,4427.0
569,Park Pl & Franklin Ave,446.0,437,9.0,883.0
570,Park Pl & Vanderbilt Ave,1309.0,1210,99.0,2519.0
571,Pearl St & Anchorage Pl,1178.0,1240,-62.0,2418.0
572,Pearl St & Hanover Square,2017.0,2024,-7.0,4041.0
573,Peck Slip & Front St,2013.0,2012,1.0,4025.0
574,Perry St & Bleecker St,1784.0,1838,-54.0,3622.0
575,Pershing Square North,10889.0,10919,-30.0,21808.0
576,Pershing Square South,4806.0,4445,361.0,9251.0
577,Pier 40 - Hudson River Park,3147.0,3161,-14.0,6308.0
578,Pierrepont St & Monroe Pl,665.0,625,40.0,1290.0
579,Pike St & E Broadway,2067.0,2110,-43.0,4177.0
580,Pike St & Monroe St,1390.0,1493,-103.0,2883.0
581,Pioneer St & Richards St,137.0,152,-15.0,289.0
582,Pioneer St & Van Brunt St,405.0,406,-1.0,811.0
583,Pitt St & Stanton St,656.0,659,-3.0,1315.0
584,Plaza St West & Flatbush Ave,1695.0,1425,270.0,3120.0
585,Pleasant Ave & E 116 St,1070.0,1077,-7.0,2147.0
586,Pleasant Ave & E 120 St,386.0,399,-13.0,785.0
587,President St & Henry St,683.0,698,-15.0,1381.0
588,Prospect Park West & 8 St,899.0,888,11.0,1787.0
589,Prospect Pl & 6 Ave,689.0,701,-12.0,1390.0
590,Prospect Pl & Underhill Ave,814.0,753,61.0,1567.0
591,Pulaski St & Marcus Garvey Blvd,311.0,295,16.0,606.0
592,Putnam Ave & Nostrand Ave,323.0,317,6.0,640.0
593,Putnam Ave & Throop Ave,537.0,495,42.0,1032.0
594,Queens Plaza North & Crescent St,1709.0,1632,77.0,3341.0
595,Railroad Ave & Kay Ave,42.0,49,-7.0,91.0
596,Reade St & Broadway,1733.0,1738,-5.0,3471.0
597,Richards St & Delavan St,201.0,212,-11.0,413.0
598,Richardson St & N Henry St,960.0,892,68.0,1852.0
599,Riverside Blvd & W 67 St,1633.0,1688,-55.0,3321.0
600,Riverside Dr & W 104 St,808.0,769,39.0,1577.0
601,Riverside Dr & W 72 St,1632.0,1650,-18.0,3282.0
602,Riverside Dr & W 78 St,810.0,746,64.0,1556.0
603,Riverside Dr & W 82 St,1057.0,1035,22.0,2092.0
604,Riverside Dr & W 91 St,681.0,647,34.0,1328.0
605,Rivington St & Chrystie St,2171.0,2286,-115.0,4457.0
606,Rivington St & Ridge St,2169.0,2052,117.0,4221.0
607,Roebling St & N 4 St,946.0,1002,-56.0,1948.0
608,Rogers Ave & Sterling St,316.0,323,-7.0,639.0
609,S 3 St & Bedford Ave,1798.0,1617,181.0,3415.0
610,S 4 St & Rodney St,860.0,857,3.0,1717.0
611,S 4 St & Wythe Ave,2653.0,2636,17.0,5289.0
612,S 5 Pl & S 5 St,2597.0,2580,17.0,5177.0
613,S Portland Ave & Hanson Pl,857.0,873,-16.0,1730.0
614,Schermerhorn St & Bond St,1763.0,1789,-26.0,3552.0
615,Schermerhorn St & Court St,1230.0,1255,-25.0,2485.0
616,Scholes St & Manhattan Ave,881.0,830,51.0,1711.0
617,Sigourney St & Columbia St,195.0,210,-15.0,405.0
618,Smith St & 3 St,786.0,767,19.0,1553.0
619,Smith St & 9 St,879.0,884,-5.0,1763.0
620,South End Ave & Liberty St,4462.0,4474,-12.0,8936.0
621,South St & Gouverneur Ln,2522.0,2579,-57.0,5101.0
622,South St & Whitehall St,1547.0,1631,-84.0,3178.0
623,Spruce St & Nassau St,1378.0,1380,-2.0,2758.0
624,St James Pl & Oliver St,1687.0,1700,-13.0,3387.0
625,St James Pl & Pearl St,861.0,875,-14.0,1736.0
626,St Johns Pl & Washington Ave,921.0,802,119.0,1723.0
627,St Marks Pl & 1 Ave,3978.0,4141,-163.0,8119.0
628,St Marks Pl & 2 Ave,3999.0,4225,-226.0,8224.0
629,St Nicholas Ave & Manhattan Ave,1068.0,1101,-33.0,2169.0
630,St. Nicholas Ave & W 126 St,791.0,818,-27.0,1609.0
631,Stagg St & Union Ave,1045.0,989,56.0,2034.0
632,Stanton St & Chrystie St,2931.0,2993,-62.0,5924.0
633,Stanton St & Mangin St,1244.0,1274,-30.0,2518.0
634,Stanton St & Norfolk St,1788.0,1805,-17.0,3593.0
635,State St & Smith St,1233.0,1288,-55.0,2521.0
636,Steinway St & 23 Ave,279.0,289,-10.0,568.0
637,Steinway St & 28 Ave,369.0,336,33.0,705.0
638,Sterling Pl & Bedford Ave,610.0,594,16.0,1204.0
639,Sterling St & Bedford Ave,146.0,149,-3.0,295.0
640,Suffolk St & Stanton St,2958.0,2922,36.0,5880.0
641,Sullivan Pl & Bedford Ave,97.0,97,0.0,194.0
642,Sullivan St & Washington Sq,3062.0,3098,-36.0,6160.0
643,Throop Ave & Myrtle Ave,312.0,299,13.0,611.0
644,Tompkins Ave & Hopkins St,438.0,454,-16.0,892.0
645,Underhill Ave & Lincoln Pl,1046.0,913,133.0,1959.0
646,Underhill Ave & Pacific St,649.0,654,-5.0,1303.0
647,Union Ave & Jackson St,534.0,546,-12.0,1080.0
648,Union Ave & N 12 St,1226.0,1262,-36.0,2488.0
649,Union Ave & Wallabout St,318.0,328,-10.0,646.0
650,Union St & 4 Ave,1060.0,1086,-26.0,2146.0
651,Union St & Bedford Ave,276.0,285,-9.0,561.0
652,Union St & Nevins St,695.0,718,-23.0,1413.0
653,University Pl & E 14 St,5411.0,5432,-21.0,10843.0
654,University Pl & E 8 St,3388.0,3419,-31.0,6807.0
655,Van Brunt St & Van Dyke St,586.0,589,-3.0,1175.0
656,Van Brunt St & Wolcott St,428.0,451,-23.0,879.0
657,Vernon Blvd & 10 St,363.0,373,-10.0,736.0
658,Vernon Blvd & 30 Rd,316.0,316,0.0,632.0
659,Vernon Blvd & 31 Ave,337.0,349,-12.0,686.0
660,Vernon Blvd & 41 Rd,161.0,179,-18.0,340.0
661,Vernon Blvd & 47 Rd,598.0,600,-2.0,1198.0
662,Vernon Blvd & 50 Ave,1995.0,2010,-15.0,4005.0
663,Verona Pl & Fulton St,446.0,445,1.0,891.0
664,Vesey Pl & River Terrace,4181.0,4125,56.0,8306.0
665,W 100 St & Broadway,1742.0,1695,47.0,3437.0
666,W 100 St & Manhattan Ave,1117.0,1078,39.0,2195.0
667,W 104 St & Amsterdam Ave,926.0,801,125.0,1727.0
668,W 106 St & Amsterdam Ave,1030.0,971,59.0,2001.0
669,W 106 St & Central Park West,1205.0,1165,40.0,2370.0
670,W 107 St & Columbus Ave,701.0,669,32.0,1370.0
671,W 11 St & 6 Ave,3159.0,3184,-25.0,6343.0
672,W 110 St & Amsterdam Ave,1144.0,912,232.0,2056.0
673,W 113 St & Broadway,939.0,816,123.0,1755.0
674,W 116 St & Amsterdam Ave,939.0,842,97.0,1781.0
675,W 116 St & Broadway,895.0,796,99.0,1691.0
676,W 12 St & W 4 St,2515.0,2517,-2.0,5032.0
677,W 120 St & Claremont Ave,558.0,489,69.0,1047.0
678,W 129 St & Convent Ave,405.0,407,-2.0,812.0
679,W 13 St & 5 Ave,3411.0,3420,-9.0,6831.0
680,W 13 St & 7 Ave,3975.0,3972,3.0,7947.0
681,W 15 St & 10 Ave,2709.0,2845,-136.0,5554.0
682,W 15 St & 6 Ave,3477.0,3432,45.0,6909.0
683,W 15 St & 7 Ave,3709.0,3871,-162.0,7580.0
684,W 16 St & 8 Ave,6294.0,6299,-5.0,12593.0
685,W 16 St & The High Line,3447.0,3503,-56.0,6950.0
686,W 17 St & 9 Ave,478.0,497,-19.0,975.0
687,W 18 St & 6 Ave,5001.0,5092,-91.0,10093.0
688,W 18 St & 9 Ave,2856.0,2886,-30.0,5742.0
689,W 20 St & 11 Ave,5928.0,6038,-110.0,11966.0
690,W 20 St & 7 Ave,3774.0,3790,-16.0,7564.0
691,W 20 St & 8 Ave,3493.0,3531,-38.0,7024.0
692,W 21 St & 6 Ave,8199.0,8279,-80.0,16478.0
693,W 22 St & 10 Ave,4020.0,4025,-5.0,8045.0
694,W 22 St & 8 Ave,3915.0,3934,-19.0,7849.0
695,W 24 St & 7 Ave,4753.0,4740,13.0,9493.0
696,W 25 St & 6 Ave,4436.0,4460,-24.0,8896.0
697,W 26 St & 10 Ave,2990.0,3045,-55.0,6035.0
698,W 26 St & 8 Ave,4536.0,4508,28.0,9044.0
699,W 27 St & 10 Ave,4425.0,4397,28.0,8822.0
700,W 27 St & 7 Ave,4625.0,4617,8.0,9242.0
701,W 31 St & 7 Ave,5877.0,5880,-3.0,11757.0
702,W 33 St & 7 Ave,5946.0,5947,-1.0,11893.0
703,W 34 St & 11 Ave,3473.0,3918,-445.0,7391.0
704,W 35 St & Dyer Ave,2001.0,2040,-39.0,4041.0
705,W 37 St & 10 Ave,3310.0,3319,-9.0,6629.0
706,W 37 St & 5 Ave,2804.0,2797,7.0,5601.0
707,W 38 St & 8 Ave,6087.0,6135,-48.0,12222.0
708,W 4 St & 7 Ave S,4155.0,4216,-61.0,8371.0
709,W 41 St & 8 Ave,6012.0,6132,-120.0,12144.0
710,W 42 St & 8 Ave,3551.0,3589,-38.0,7140.0
711,W 42 St & Dyer Ave,3479.0,3439,40.0,6918.0
712,W 43 St & 10 Ave,3470.0,3470,0.0,6940.0
713,W 43 St & 6 Ave,3245.0,3253,-8.0,6498.0
714,W 44 St & 5 Ave,2459.0,2479,-20.0,4938.0
715,W 45 St & 6 Ave,2528.0,2559,-31.0,5087.0
716,W 45 St & 8 Ave,3456.0,3456,0.0,6912.0
717,W 46 St & 11 Ave,2817.0,2817,0.0,5634.0
718,W 47 St & 10 Ave,3293.0,3282,11.0,6575.0
719,W 49 St & 8 Ave,3619.0,3551,68.0,7170.0
720,W 50 St & 9 Ave,1694.0,1699,-5.0,3393.0
721,W 52 St & 11 Ave,3075.0,3116,-41.0,6191.0
722,W 52 St & 5 Ave,3136.0,3134,2.0,6270.0
723,W 52 St & 6 Ave,4678.0,4705,-27.0,9383.0
724,W 53 St & 10 Ave,3151.0,3155,-4.0,6306.0
725,W 54 St & 9 Ave,2281.0,2288,-7.0,4569.0
726,W 55 St & 6 Ave,3267.0,3235,32.0,6502.0
727,W 56 St & 10 Ave,2473.0,2472,1.0,4945.0
728,W 59 St & 10 Ave,2400.0,2344,56.0,4744.0
729,W 63 St & Broadway,3395.0,3258,137.0,6653.0
730,W 64 St & Thelonious Monk Circle,2305.0,2334,-29.0,4639.0
731,W 67 St & Broadway,2755.0,2619,136.0,5374.0
732,W 70 St & Amsterdam Ave,2440.0,2360,80.0,4800.0
733,W 74 St & Columbus Ave,1536.0,1425,111.0,2961.0
734,W 76 St & Columbus Ave,2124.0,1703,421.0,3827.0
735,W 78 St & Broadway,1520.0,1411,109.0,2931.0
736,W 82 St & Central Park West,2106.0,1653,453.0,3759.0
737,W 84 St & Broadway,1646.0,1523,123.0,3169.0
738,W 84 St & Columbus Ave,2156.0,1902,254.0,4058.0
739,W 87 St & Amsterdam Ave,1368.0,1257,111.0,2625.0
740,W 88 St & West End Ave,1090.0,1094,-4.0,2184.0
741,W 89 St & Columbus Ave,1810.0,1514,296.0,3324.0
742,W 90 St & Amsterdam Ave,1042.0,988,54.0,2030.0
743,W 92 St & Broadway,1403.0,1399,4.0,2802.0
744,W 95 St & Broadway,2037.0,2004,33.0,4041.0
745,W Broadway & Spring Street,3228.0,3320,-92.0,6548.0
746,Warren St & Court St,848.0,859,-11.0,1707.0
747,Washington Ave & Greene Ave,813.0,775,38.0,1588.0
748,Washington Ave & Park Ave,1065.0,1120,-55.0,2185.0
749,Washington Park,1036.0,898,138.0,1934.0
750,Washington Pl & 6 Ave,1857.0,1904,-47.0,3761.0
751,Washington Pl & Broadway,3018.0,3114,-96.0,6132.0
752,Washington St & Gansevoort St,3810.0,3961,-151.0,7771.0
753,Water - Whitehall Plaza,1478.0,1519,-41.0,2997.0
754,Watts St & Greenwich St,2492.0,2496,-4.0,4988.0
755,West Drive & Prospect Park West,2154.0,2158,-4.0,4312.0
756,West End Ave & W 107 St,1022.0,939,83.0,1961.0
757,West End Ave & W 94 St,1046.0,1064,-18.0,2110.0
758,West St & Chambers St,5303.0,5611,-308.0,10914.0
759,West Thames St,2442.0,2426,16.0,4868.0
760,William St & Pine St,1624.0,1621,3.0,3245.0
761,Willoughby Ave & Hall St,1395.0,1203,192.0,2598.0
762,Willoughby Ave & Tompkins Ave,501.0,490,11.0,991.0
763,Willoughby Ave & Walworth St,480.0,526,-46.0,1006.0
764,Willoughby St & Fleet St,2178.0,1904,274.0,4082.0
765,Wolcott St & Dwight St,170.0,183,-13.0,353.0
766,Wyckoff St & 3 Ave,722.0,729,-7.0,1451.0
767,Wyckoff St & Bond St,208.0,224,-16.0,432.0
768,Wythe Ave & Metropolitan Ave,2368.0,2492,-124.0,4860.0
769,Marin Light Rail,,1,,
770,NYCBS DEPOT - DELANCEY,,24,,
771,Paulus Hook,,2,,
772,Riverview Park,,1,,
