,start_station_name,start_count,end_count,deficit,popularity
847,Graham Ave & Grand St,1632.0,1611.0,21.0,3243.0
848,Graham Ave & Herbert St,588.0,603.0,-15.0,1191.0
849,Graham Ave & Withers St,850.0,858.0,-8.0,1708.0
850,Grand Army Plaza & Central Park S,4725.0,4750.0,-25.0,9475.0
851,Grand Army Plaza & Plaza St West,1237.0,1244.0,-7.0,2481.0
852,Grand Ave & Bergen St,1203.0,1068.0,135.0,2271.0
853,Grand Ave & W 181 St,79.0,72.0,7.0,151.0
854,Grand Ave & W Fordham Rd,83.0,69.0,14.0,152.0
855,Grand Concourse & E 144 St,238.0,245.0,-7.0,483.0
856,Grand Concourse & E 156 St,147.0,147.0,0.0,294.0
857,Grand Concourse & E 161 St,381.0,394.0,-13.0,775.0
858,Grand Concourse & E 164 St,225.0,231.0,-6.0,456.0
859,Grand Concourse & E 166 St,148.0,154.0,-6.0,302.0
860,Grand Concourse & E 167 St,194.0,195.0,-1.0,389.0
861,Grand Concourse & E 171 St,137.0,125.0,12.0,262.0
862,Grand Concourse & E 175 St,63.0,65.0,-2.0,128.0
863,Grand Concourse & E 192 St,135.0,130.0,5.0,265.0
864,Grand Concourse & E 196 St,73.0,58.0,15.0,131.0
865,Grand Concourse & E 197 St,60.0,61.0,-1.0,121.0
866,Grand Concourse & E 199 St,79.0,77.0,2.0,156.0
867,Grand Concourse & E 203 St,63.0,64.0,-1.0,127.0
868,Grand Concourse & E 205 St,49.0,54.0,-5.0,103.0
869,Grand Concourse & E Mosholu Pkwy S,70.0,71.0,-1.0,141.0
870,Grand Concourse & East Mount Eden Ave,149.0,151.0,-2.0,300.0
871,Grand St & Elizabeth St,5279.0,5289.0,-10.0,10568.0
872,Grand St & Greene St,2352.0,2428.0,-76.0,4780.0
873,Grand St & Havemeyer St,2015.0,2032.0,-17.0,4047.0
874,Grand St & Samuel Dickstein Plaza,2192.0,2162.0,30.0,4354.0
875,Grant Ave & E 169 St,73.0,74.0,-1.0,147.0
876,Great Jones St,3496.0,3502.0,-6.0,6998.0
877,Green St & McGuinness Blvd,272.0,296.0,-24.0,568.0
878,Greene Av & Myrtle Av,488.0,498.0,-10.0,986.0
879,Greene Ave & Grandview Ave,383.0,308.0,75.0,691.0
880,Greene Ave & Nostrand Ave,871.0,857.0,14.0,1728.0
881,Greene Ave & Throop Ave,1063.0,1013.0,50.0,2076.0
882,Greene St & Prince St,1308.0,1425.0,-117.0,2733.0
883,Greenpoint Ave & Manhattan Ave,1583.0,1626.0,-43.0,3209.0
884,Greenwich Ave & 8 Ave,4804.0,4866.0,-62.0,9670.0
885,Greenwich Ave & Charles St,2712.0,2751.0,-39.0,5463.0
886,Greenwich St & Hubert St,1707.0,1895.0,-188.0,3602.0
887,Greenwich St & Perry St,2077.0,2109.0,-32.0,4186.0
888,Greenwich St & Rector St,912.0,932.0,-20.0,1844.0
889,Greenwich St & W Houston St,3061.0,3094.0,-33.0,6155.0
890,Greenwood Ave & E 4 St,158.0,172.0,-14.0,330.0
891,Grove St & Broadway,838.0,728.0,110.0,1566.0
892,Halsey St & Broadway,396.0,364.0,32.0,760.0
893,Halsey St & Evergreen Ave,133.0,117.0,16.0,250.0
894,Halsey St & Tompkins Ave,900.0,896.0,4.0,1796.0
895,Hamilton Pl & W 138 St,295.0,226.0,69.0,521.0
896,Hamilton Pl & W 140 St,261.0,266.0,-5.0,527.0
897,Hancock St & Bedford Ave,848.0,859.0,-11.0,1707.0
898,Hancock St & Wyckoff Ave,182.0,183.0,-1.0,365.0
899,Hanson Pl & Ashland Pl,3243.0,3259.0,-16.0,6502.0
900,Harlem River Dr & W 155 St,157.0,156.0,1.0,313.0
901,Harman St & Seneca Ave,287.0,261.0,26.0,548.0
902,Harrison Pl & Porter Ave,210.0,295.0,-85.0,505.0
903,Harrison St & Hudson St,911.0,937.0,-26.0,1848.0
904,Hart St & Wyckoff Ave,301.0,312.0,-11.0,613.0
905,Hazen St & 20 Ave,158.0,163.0,-5.0,321.0
906,Henry St & Atlantic Ave,1603.0,1614.0,-11.0,3217.0
907,Henry St & Bay St,138.0,142.0,-4.0,280.0
908,Henry St & Degraw St,1270.0,1278.0,-8.0,2548.0
909,Henry St & Grand St,4026.0,3935.0,91.0,7961.0
910,Henry St & Middagh St,880.0,884.0,-4.0,1764.0
911,Henry St & Remsen St,814.0,813.0,1.0,1627.0
912,Henry St & W 9 St,164.0,165.0,-1.0,329.0
913,Hicks St & Montague St,1450.0,1460.0,-10.0,2910.0
914,Hoe Ave & Jennings St,74.0,68.0,6.0,142.0
915,Home St & Westchester Ave,127.0,126.0,1.0,253.0
916,Hope St & Union Ave,1905.0,1918.0,-13.0,3823.0
917,Howard St & Lafayette St,3479.0,3507.0,-28.0,6986.0
918,Hoyt St & Warren St,205.0,213.0,-8.0,418.0
919,Hudson Blvd E & W 36 St,921.0,946.0,-25.0,1867.0
920,Hudson St & N Moore St,1032.0,1092.0,-60.0,2124.0
921,Hudson St & Reade St,2262.0,2308.0,-46.0,4570.0
922,Hudson St & W 13 St,2577.0,2650.0,-73.0,5227.0
923,Humboldt St & Varet St,481.0,485.0,-4.0,966.0
924,Hunts Point Ave & Bryant Ave,83.0,84.0,-1.0,167.0
925,Huron St & Franklin St,1947.0,1979.0,-32.0,3926.0
926,Icahn Stadium,379.0,439.0,-60.0,818.0
927,India St & Manhattan Ave,1607.0,1622.0,-15.0,3229.0
928,India St Pier,1281.0,1323.0,-42.0,2604.0
929,Intervale Ave & Kelly St,95.0,95.0,0.0,190.0
930,Intervale Ave & Westchester Ave,124.0,121.0,3.0,245.0
931,Inwood Ave & W 170 St,45.0,46.0,-1.0,91.0
932,Irving Ave & DeKalb Ave,411.0,418.0,-7.0,829.0
933,Irving Ave & Halsey St,329.0,326.0,3.0,655.0
934,Irving Ave & Harman St,458.0,477.0,-19.0,935.0
935,Irving Ave & Jefferson St,584.0,589.0,-5.0,1173.0
936,Irving Ave & Palmetto St,332.0,337.0,-5.0,669.0
937,Isham St & Broadway,310.0,315.0,-5.0,625.0
938,Jackson Ave & 46 Rd,1232.0,1232.0,0.0,2464.0
939,Jackson St & Leonard St,465.0,468.0,-3.0,933.0
940,Jay St & Tech Pl,1914.0,1941.0,-27.0,3855.0
941,Jay St & York St,1711.0,1724.0,-13.0,3435.0
942,Jefferson Ave & Evergreen Ave,350.0,346.0,4.0,696.0
943,Jefferson St & Cypress Ave,411.0,425.0,-14.0,836.0
944,Jerome Ave & Anderson Ave,71.0,72.0,-1.0,143.0
945,Jerome Ave & Bedford Park Blvd E,116.0,116.0,0.0,232.0
946,Jerome Ave & E 164 St,65.0,67.0,-2.0,132.0
947,Jerome Ave & E 181 St,62.0,61.0,1.0,123.0
948,Jerome Ave & E 198 St,36.0,29.0,7.0,65.0
949,Jerome Ave & E Mosholu Parkway S,126.0,133.0,-7.0,259.0
950,Jerome Ave & Ogden Ave,125.0,129.0,-4.0,254.0
951,Jerome Ave & W 177 St,40.0,40.0,0.0,80.0
952,Jerome Ave & W 184 St,21.0,25.0,-4.0,46.0
953,Jerome Ave & W 193 St,122.0,102.0,20.0,224.0
954,Jerome Ave & W 195 St,80.0,75.0,5.0,155.0
955,Jerome Ave & W Fordham Rd,181.0,180.0,1.0,361.0
956,John St & William St,1282.0,1297.0,-15.0,2579.0
957,Johnson St & Gold St,1065.0,1083.0,-18.0,2148.0
958,Kane St & Clinton St,1110.0,1129.0,-19.0,2239.0
959,Kenmare St & Elizabeth St,1703.0,1739.0,-36.0,3442.0
960,Kent Ave & Division Ave,272.0,299.0,-27.0,571.0
961,Kent Ave & N 7 St,3405.0,3448.0,-43.0,6853.0
962,Kent Ave & S 11 St,1360.0,1371.0,-11.0,2731.0
963,Kent St & McGuinness Blvd,336.0,360.0,-24.0,696.0
964,King St & Varick St,1979.0,2042.0,-63.0,4021.0
965,Kingsland Ave & Nassau Ave,1392.0,1392.0,0.0,2784.0
966,Kingston Ave & Herkimer St,966.0,907.0,59.0,1873.0
967,Knickerbocker Ave & Cooper St,203.0,193.0,10.0,396.0
968,Knickerbocker Ave & George St,534.0,551.0,-17.0,1085.0
969,Knickerbocker Ave & Halsey St,244.0,227.0,17.0,471.0
970,Knickerbocker Ave & Hancock St,352.0,350.0,2.0,702.0
971,Knickerbocker Ave & Thames St,514.0,513.0,1.0,1027.0
972,Kosciuszko St & Nostrand Ave,743.0,757.0,-14.0,1500.0
973,Kosciuszko St & Tompkins Ave,984.0,984.0,0.0,1968.0
974,LaGuardia Pl & W 3 St,3059.0,3138.0,-79.0,6197.0
975,Lab - NYC,4.0,4.0,0.0,8.0
976,Lafayette Ave & Classon Ave,1242.0,1245.0,-3.0,2487.0
977,Lafayette Ave & Ft Greene Pl,2416.0,2422.0,-6.0,4838.0
978,Lafayette Ave & Hunts Point Ave,77.0,77.0,0.0,154.0
979,Lafayette Ave & St James Pl,1345.0,1346.0,-1.0,2691.0
980,Lafayette St & E 8 St,5643.0,5689.0,-46.0,11332.0
981,Lafayette St & Jersey St,3884.0,3909.0,-25.0,7793.0
982,Laight St & Hudson St,583.0,629.0,-46.0,1212.0
983,Lawrence St & Willoughby St,2198.0,2223.0,-25.0,4421.0
984,Lefferts Pl & Franklin Ave,1083.0,1081.0,2.0,2164.0
985,Lenox Ave & W 111 St,2121.0,2190.0,-69.0,4311.0
986,Lenox Ave & W 115 St,913.0,934.0,-21.0,1847.0
987,Lenox Ave & W 117 St,1679.0,1721.0,-42.0,3400.0
988,Lenox Ave & W 126 St,1704.0,1723.0,-19.0,3427.0
989,Lenox Ave & W 130 St,700.0,712.0,-12.0,1412.0
990,Lenox Ave & W 133 St,620.0,641.0,-21.0,1261.0
991,Lenox Ave & W 140 St,601.0,609.0,-8.0,1210.0
992,Lenox Ave & W 144 St,344.0,353.0,-9.0,697.0
993,Lenox Ave & W 146 St,313.0,314.0,-1.0,627.0
994,Leonard St & Boerum St,629.0,636.0,-7.0,1265.0
995,Leonard St & Church St,2264.0,2292.0,-28.0,4556.0
996,Leonard St & Maujer St,1124.0,1103.0,21.0,2227.0
997,Leonard St & Nassau Ave,1567.0,1684.0,-117.0,3251.0
998,Lewis Ave & Decatur St,566.0,567.0,-1.0,1133.0
999,Lewis Ave & Kosciuszko St,838.0,751.0,87.0,1589.0
1000,Lewis Ave & Madison St,1294.0,1245.0,49.0,2539.0
1001,Lexington Ave & Classon Ave,1170.0,1149.0,21.0,2319.0
1002,Lexington Ave & E 111 St,1293.0,1318.0,-25.0,2611.0
1003,Lexington Ave & E 120 St,665.0,678.0,-13.0,1343.0
1004,Lexington Ave & E 127 St,306.0,315.0,-9.0,621.0
1005,Lexington Ave & E 128 St,207.0,203.0,4.0,410.0
1006,Lexington Ave & E 24 St,4543.0,4580.0,-37.0,9123.0
1007,Lexington Ave & E 26 St,2708.0,2723.0,-15.0,5431.0
1008,Lexington Ave & E 29 St,2872.0,2888.0,-16.0,5760.0
1009,Lexington Ave & E 36 St,2798.0,2816.0,-18.0,5614.0
1010,Liberty St & Nassau St,1757.0,1775.0,-18.0,3532.0
1011,Lincoln Ave & E 134 St,185.0,185.0,0.0,370.0
1012,Lincoln Ave & E 138 St,420.0,407.0,13.0,827.0
1013,Lincoln Pl & Classon Ave,662.0,570.0,92.0,1232.0
1014,Linden St & Knickerbocker Ave,215.0,220.0,-5.0,435.0
1015,Lispenard St & Broadway,1950.0,1974.0,-24.0,3924.0
1016,Little West St & 1 Pl,2753.0,2778.0,-25.0,5531.0
1017,Longfellow Ave & E 165 St,27.0,16.0,11.0,43.0
1018,Longwood Ave & Southern Blvd,121.0,123.0,-2.0,244.0
1019,Lorimer St & Broadway,316.0,311.0,5.0,627.0
1020,Loring Pl North & W 183 St,81.0,83.0,-2.0,164.0
1021,Louis Nine Blvd & Intervale Ave,79.0,77.0,2.0,156.0
1022,MacDougal St & Prince St,2687.0,2741.0,-54.0,5428.0
1023,MacDougal St & Washington Sq,2437.0,2466.0,-29.0,4903.0
1024,Macombs Pl & W 152 St,248.0,233.0,15.0,481.0
1025,Macombs Rd & Featherbed Ln,59.0,54.0,5.0,113.0
1026,Macombs Rd & W 175 St,80.0,73.0,7.0,153.0
1027,Macon St & Nostrand Ave,1113.0,1112.0,1.0,2225.0
1028,Madison Av & E 51 St,3245.0,3249.0,-4.0,6494.0
1029,Madison Ave & E 120 St,754.0,783.0,-29.0,1537.0
1030,Madison Ave & E 26 St,3004.0,3048.0,-44.0,6052.0
1031,Madison Ave & E 82 St,2211.0,2113.0,98.0,4324.0
1032,Madison Ave & E 99 St,1412.0,1418.0,-6.0,2830.0
1033,Madison St & Clinton St,1026.0,1047.0,-21.0,2073.0
1034,Madison St & Cypress Ave,244.0,245.0,-1.0,489.0
1035,Madison St & Evergreen Ave,240.0,245.0,-5.0,485.0
1036,Madison St & Forest Ave,385.0,325.0,60.0,710.0
1037,Madison St & Montgomery St,1526.0,1528.0,-2.0,3054.0
1038,Madison St & Seneca Ave,161.0,151.0,10.0,312.0
1039,Madison St & Woodward Ave,290.0,281.0,9.0,571.0
1040,Maiden Ln & Pearl St,1411.0,1433.0,-22.0,2844.0
1041,Manhattan Av & Leonard St,467.0,498.0,-31.0,965.0
1042,Marcus Garvey Blvd & Macon St,799.0,781.0,18.0,1580.0
1043,Marcy Ave & Lafayette Ave,622.0,629.0,-7.0,1251.0
1044,Margaret Corbin Plz & Ft Washington Ave,118.0,121.0,-3.0,239.0
1045,Marion Ave & Mosholu Pkwy,104.0,100.0,4.0,204.0
1046,Market St & Cherry St,1113.0,1118.0,-5.0,2231.0
1047,Market St & Henry St,2264.0,2264.0,0.0,4528.0
1048,McDonald Ave & Vanderbilt St,96.0,108.0,-12.0,204.0
1049,McGuinness Blvd & Eagle St,1654.0,1707.0,-53.0,3361.0
1050,McKibbin St & Bogart St,822.0,894.0,-72.0,1716.0
1051,McKibbin St & Manhattan Ave,676.0,667.0,9.0,1343.0
1052,Melrose Ave & E 150 St,616.0,615.0,1.0,1231.0
1053,Melrose Ave & E 154 St,131.0,137.0,-6.0,268.0
1054,Melrose St & Broadway,992.0,957.0,35.0,1949.0
1055,Menahan St & Central Ave,224.0,230.0,-6.0,454.0
1056,Menahan St & Onderdonk Ave,354.0,217.0,137.0,571.0
1057,Menahan St & Seneca Ave,212.0,191.0,21.0,403.0
1058,Menahan St & Wyckoff Ave,190.0,196.0,-6.0,386.0
1059,Mercer St & Bleecker St,2140.0,2185.0,-45.0,4325.0
1060,Mercer St & Spring St,2235.0,2299.0,-64.0,4534.0
1061,Meserole Ave & Manhattan Ave,2057.0,2152.0,-95.0,4209.0
1062,Metropolitan Ave & Bedford Ave,3381.0,3411.0,-30.0,6792.0
1063,Metropolitan Ave & Meeker Ave,1545.0,1562.0,-17.0,3107.0
1064,Metropolitan Ave & Stewart Ave,184.0,187.0,-3.0,371.0
1065,Metropolitan Ave & Vandervoort Ave,108.0,108.0,0.0,216.0
1066,Milton St & Franklin St,2221.0,2258.0,-37.0,4479.0
1067,Moffat St & Bushwick,168.0,171.0,-3.0,339.0
1068,Monroe St & Bedford Ave,1393.0,1392.0,1.0,2785.0
1069,Monroe St & Classon Ave,721.0,673.0,48.0,1394.0
1070,Monroe St & Tompkins Ave,1073.0,1041.0,32.0,2114.0
1071,Montague St & Clinton St,1737.0,1771.0,-34.0,3508.0
1072,Montgomery St & Franklin Ave,268.0,270.0,-2.0,538.0
1073,Montrose Ave & Bushwick Ave,1362.0,1322.0,40.0,2684.0
1074,Morgan Ave & Lombardy St,763.0,749.0,14.0,1512.0
1075,Morgan Ave & Maspeth Ave,294.0,304.0,-10.0,598.0
1076,Morgan WH station,2.0,5.0,-3.0,7.0
1077,Morningside Ave & W 123 St,989.0,1012.0,-23.0,2001.0
1078,Morningside Dr & Amsterdam Ave,481.0,431.0,50.0,912.0
1079,Morris Ave & E 142 St,225.0,239.0,-14.0,464.0
1080,Morris Ave & E 153 St,77.0,77.0,0.0,154.0
1081,Morris Ave & E 163 St,230.0,234.0,-4.0,464.0
1082,Morris Ave & E 171 St,54.0,54.0,0.0,108.0
1083,Morris Ave & E 184 St,56.0,62.0,-6.0,118.0
1084,Morris Ave & E Burnside Ave,135.0,136.0,-1.0,271.0
1085,Morris Ave & McClellan St,183.0,184.0,-1.0,367.0
1086,Morton St & Washington St,1823.0,1821.0,2.0,3644.0
1087,Motorgate,1077.0,1143.0,-66.0,2220.0
1088,Mott St & Prince St,3181.0,3216.0,-35.0,6397.0
1089,Mount Eden Pkwy & Eastburn Ave,39.0,40.0,-1.0,79.0
1090,Mt Morris Park W & W 120 St,866.0,887.0,-21.0,1753.0
1091,Murray St & Greenwich St,2924.0,2956.0,-32.0,5880.0
1092,Murray St & West St,2598.0,2597.0,1.0,5195.0
1093,Myrtle Ave & Fleet Pl,1134.0,1109.0,25.0,2243.0
1094,Myrtle Ave & Grove St,135.0,141.0,-6.0,276.0
1095,Myrtle Ave & Lewis Ave,483.0,479.0,4.0,962.0
1096,Myrtle Ave & Linden St,167.0,167.0,0.0,334.0
1097,Myrtle Ave & Marcy Ave,779.0,790.0,-11.0,1569.0
1098,Myrtle Ave & St Edwards St,807.0,810.0,-3.0,1617.0
1099,N 11 St & Kent Ave,870.0,916.0,-46.0,1786.0
1100,N 12 St & Bedford Ave,1967.0,1976.0,-9.0,3943.0
1101,N 15 St & Wythe Ave,756.0,782.0,-26.0,1538.0
1102,N 6 St & Bedford Ave,3416.0,3481.0,-65.0,6897.0
1103,Nagle Ave & Ellwood St,188.0,200.0,-12.0,388.0
1104,Nagle Ave & Thayer St,306.0,308.0,-2.0,614.0
1105,Nassau Ave & Newell St,963.0,1002.0,-39.0,1965.0
1106,Nassau Ave & Russell St,1618.0,1631.0,-13.0,3249.0
1107,Nassau St	& Duffield St,13.0,13.0,0.0,26.0
1108,Nassau St & Navy St,688.0,690.0,-2.0,1378.0
1109,Nassau St\t& Duffield St,850.0,884.0,-34.0,1734.0
1110,Nelson Ave & 167 St,48.0,57.0,-9.0,105.0
1111,Nelson Ave & W 172 St,54.0,56.0,-2.0,110.0
1112,Nevins St & Schermerhorn St,972.0,1002.0,-30.0,1974.0
1113,Newton Rd & 44 St,246.0,238.0,8.0,484.0
1114,Newtown Ave & 23 St,705.0,709.0,-4.0,1414.0
1115,Norfolk St & Broome St,5031.0,5088.0,-57.0,10119.0
1116,Norman St & Wyckoff Ave,375.0,389.0,-14.0,764.0
1117,North Moore St & Greenwich St,3852.0,3757.0,95.0,7609.0
1118,Nostrand Ave & Myrtle Ave,515.0,517.0,-2.0,1032.0
1119,Ocean Pkwy & Church Ave,343.0,400.0,-57.0,743.0
1120,Ogden Ave & Merriam Ave,26.0,21.0,5.0,47.0
1121,Ogden Ave & W 164 St,90.0,93.0,-3.0,183.0
1122,Ogden Ave & W 165 St,110.0,107.0,3.0,217.0
1123,Old Broadway & W 133 St,105.0,119.0,-14.0,224.0
1124,Old Fulton St,1155.0,1164.0,-9.0,2319.0
1125,Old Slip & South St,1165.0,1196.0,-31.0,2361.0
1126,Onderdonk Ave & Dekalb Ave,227.0,168.0,59.0,395.0
1127,Onderdonk Ave & Gates Ave,148.0,150.0,-2.0,298.0
1128,Orchard St & Grand St,1728.0,1774.0,-46.0,3502.0
1129,Pacific St & Classon Ave,490.0,492.0,-2.0,982.0
1130,Pacific St & Nevins St,897.0,901.0,-4.0,1798.0
1131,Parade Pl & Crooke Ave,1341.0,1416.0,-75.0,2757.0
1132,Park Ave & E 124 St,2646.0,2633.0,13.0,5279.0
1133,Park Ave & E 162 St,215.0,212.0,3.0,427.0
1134,Park Ave & Marcus Garvey Blvd,496.0,509.0,-13.0,1005.0
1135,Park Ave & St Edwards St,381.0,386.0,-5.0,767.0
1136,Park Cir & East Dr,697.0,715.0,-18.0,1412.0
1137,Park Pl & Church St,1451.0,1431.0,20.0,2882.0
1138,Park Pl & Franklin Ave,894.0,858.0,36.0,1752.0
1139,Paul Ave & Mosholu Pkwy,38.0,43.0,-5.0,81.0
1140,Paul Ave & W 205 St,98.0,97.0,1.0,195.0
1141,Pearl St & Hanover Square,1692.0,1735.0,-43.0,3427.0
1142,Pearl St & Peck Slip,1620.0,1668.0,-48.0,3288.0
1143,Perry St & Bleecker St,2740.0,2798.0,-58.0,5538.0
1144,Perry St & Greenwich Ave,1853.0,1869.0,-16.0,3722.0
1145,Picnic Point,149.0,152.0,-3.0,301.0
1146,Pier 40 - Hudson River Park,4315.0,4375.0,-60.0,8690.0
1147,Pierrepont St & Monroe Pl,744.0,753.0,-9.0,1497.0
1148,Pike St & E Broadway,1821.0,1830.0,-9.0,3651.0
1149,Pike St & Monroe St,1240.0,1234.0,6.0,2474.0
1150,Pinehurst Ave & W 187 St,300.0,228.0,72.0,528.0
1151,Pioneer St & Richards St,101.0,132.0,-31.0,233.0
1152,Pioneer St & Van Brunt St,454.0,455.0,-1.0,909.0
1153,Pitt St & Stanton St,770.0,807.0,-37.0,1577.0
1154,Plaza Dr & W 170 St,201.0,219.0,-18.0,420.0
1155,Plaza St East & Flatbush Ave,2072.0,1471.0,601.0,3543.0
1156,Plaza St West & Flatbush Ave,1489.0,1496.0,-7.0,2985.0
1157,Pleasant Ave & E 116 St,1414.0,1435.0,-21.0,2849.0
1158,Pleasant Ave & E 120 St,724.0,755.0,-31.0,1479.0
1159,Popham Ave & W 174 St,77.0,71.0,6.0,148.0
1160,Powers St & Olive St,552.0,534.0,18.0,1086.0
1161,President St & 4 Ave,1142.0,1226.0,-84.0,2368.0
1162,President St & Henry St,603.0,605.0,-2.0,1208.0
1163,Prospect Ave & E 151 St,109.0,116.0,-7.0,225.0
1164,Prospect Ave & E 167 St,142.0,152.0,-10.0,294.0
1165,Prospect Ave & Greenwood Ave,146.0,152.0,-6.0,298.0
1166,Prospect Ave & Jennings St,33.0,29.0,4.0,62.0
1167,Prospect Ave & Longwood Ave,104.0,93.0,11.0,197.0
1168,Prospect Ave & Vanderbilt St,185.0,188.0,-3.0,373.0
1169,Prospect Park SW & 10 Ave,741.0,476.0,265.0,1217.0
1170,Prospect Park SW & 16 St,515.0,541.0,-26.0,1056.0
1171,Prospect Park SW & Greenwood Ave,426.0,441.0,-15.0,867.0
1172,Prospect Park SW & Vanderbilt St,607.0,655.0,-48.0,1262.0
1173,Prospect Park W & 20 St,399.0,259.0,140.0,658.0
1174,Prospect Park West & 8 St,1876.0,1548.0,328.0,3424.0
1175,Prospect Pl & 6 Ave,1031.0,1047.0,-16.0,2078.0
1176,Prospect Pl & Underhill Ave,1055.0,1016.0,39.0,2071.0
1177,Prospect Pl & Vanderbilt Ave,1719.0,1548.0,171.0,3267.0
1178,Pulaski St & Marcus Garvey Blvd,683.0,579.0,104.0,1262.0
1179,Putnam Ave & Knickerbocker Ave,267.0,269.0,-2.0,536.0
1180,Putnam Ave & Nostrand Ave,493.0,482.0,11.0,975.0
1181,Putnam Ave & Throop Ave,788.0,791.0,-3.0,1579.0
1182,Putnam Ave & Wyckoff Ave,164.0,163.0,1.0,327.0
1183,Queens Plaza North & Crescent St,2541.0,2634.0,-93.0,5175.0
1184,Railroad Ave & Kay Ave,134.0,144.0,-10.0,278.0
1185,Reade St & Broadway,1855.0,1884.0,-29.0,3739.0
1186,Richards St & Delavan St,190.0,252.0,-62.0,442.0
1187,Richardson St & N Henry St,822.0,836.0,-14.0,1658.0
1188,River Ave & E 151 St,408.0,416.0,-8.0,824.0
1189,River Ave & E 153 St,137.0,139.0,-2.0,276.0
1190,River Ave & McClellan St,80.0,81.0,-1.0,161.0
1191,Riverside Blvd & W 67 St,2936.0,2914.0,22.0,5850.0
1192,Riverside Dr & Broadway,297.0,303.0,-6.0,600.0
1193,Riverside Dr & W 104 St,1334.0,1329.0,5.0,2663.0
1194,Riverside Dr & W 138 St,494.0,460.0,34.0,954.0
1195,Riverside Dr & W 145 St,388.0,312.0,76.0,700.0
1196,Riverside Dr & W 148 St,299.0,295.0,4.0,594.0
1197,Riverside Dr & W 153 St,406.0,393.0,13.0,799.0
1198,Riverside Dr & W 72 St,2281.0,2149.0,132.0,4430.0
1199,Riverside Dr & W 78 St,1129.0,1055.0,74.0,2184.0
1200,Riverside Dr & W 82 St,1727.0,1706.0,21.0,3433.0
1201,Riverside Dr & W 91 St,1304.0,1188.0,116.0,2492.0
1202,Rivington St & Chrystie St,2236.0,2314.0,-78.0,4550.0
1203,Rivington St & Ridge St,2892.0,2833.0,59.0,5725.0
1204,Rockaway Ave & Bainbridge St,468.0,468.0,0.0,936.0
1205,Roebling St & N 4 St,1624.0,1733.0,-109.0,3357.0
1206,Rogers Ave & Sterling St,759.0,768.0,-9.0,1527.0
1207,Rogers Pl & E 165 St,52.0,61.0,-9.0,113.0
1208,Roosevelt Island Tramway,1218.0,1299.0,-81.0,2517.0
1209,Rutgers St & Henry St,1343.0,1436.0,-93.0,2779.0
1210,Ryer Ave & E 182 St,46.0,44.0,2.0,90.0
1211,S 3 St & Bedford Ave,2606.0,2622.0,-16.0,5228.0
1212,S 4 St & Rodney St,1500.0,1510.0,-10.0,3010.0
1213,S 4 St & Wythe Ave,3344.0,3372.0,-28.0,6716.0
1214,S 5 Pl & S 5 St,3385.0,3525.0,-140.0,6910.0
1215,S Portland Ave & Hanson Pl,1170.0,1185.0,-15.0,2355.0
1216,Sands St & Jay St,1625.0,1664.0,-39.0,3289.0
1217,Sands St Gate,1056.0,1094.0,-38.0,2150.0
1218,Schermerhorn St & Bond St,2263.0,2284.0,-21.0,4547.0
1219,Schermerhorn St & Court St,1629.0,1685.0,-56.0,3314.0
1220,Scholes St & Manhattan Ave,1675.0,1694.0,-19.0,3369.0
1221,Seaman Ave & Beak St,185.0,182.0,3.0,367.0
1222,Seaman Ave & Isham St,157.0,164.0,-7.0,321.0
1223,Sedgwick Ave & Hall of Fame Tce,13.0,13.0,0.0,26.0
1224,Sedgwick Ave & W Burnside Ave,45.0,44.0,1.0,89.0
1225,Sedgwick Ave & W Tremont Ave,64.0,64.0,0.0,128.0
1226,Seneca Ave & Irvine St,36.0,32.0,4.0,68.0
1227,Shakespeare Ave & W 169 St,112.0,118.0,-6.0,230.0
1228,Sharon St & Olive St,563.0,542.0,21.0,1105.0
1229,Sheridan Ave & E 168 St,43.0,34.0,9.0,77.0
1230,Sheridan Ave & E 172 St,119.0,106.0,13.0,225.0
1231,Sherman Ave & E 166 St,71.0,71.0,0.0,142.0
1232,Sherman Ave & Thayer St,156.0,164.0,-8.0,320.0
1233,Shore Blvd & Astoria Park,343.0,345.0,-2.0,688.0
1234,Sigourney St & Columbia St,311.0,363.0,-52.0,674.0
1235,Smith St & 3 St,956.0,973.0,-17.0,1929.0
1236,Smith St & 9 St,1012.0,1024.0,-12.0,2036.0
1237,Soissons Landing,423.0,425.0,-2.0,848.0
1238,Somers St & Broadway,31.0,35.0,-4.0,66.0
1239,South St & Gouverneur Ln,1545.0,1585.0,-40.0,3130.0
1240,South St & Pike St,1111.0,1174.0,-63.0,2285.0
1241,South St & Whitehall St,2105.0,2141.0,-36.0,4246.0
1242,Southern Blvd & Avenue St. John,79.0,82.0,-3.0,161.0
1243,Southern Blvd & E 142 St,24.0,20.0,4.0,44.0
1244,Southern Blvd & E 149 St,149.0,145.0,4.0,294.0
1245,Southern Blvd & E 172 St,65.0,57.0,8.0,122.0
1246,Southern Blvd & E 174 St,166.0,151.0,15.0,317.0
1247,Southern Blvd & E 175 St,181.0,186.0,-5.0,367.0
1248,Southern Blvd & Tiffany St,52.0,46.0,6.0,98.0
1249,Southpoint Park,498.0,444.0,54.0,942.0
1250,Spring St & Hudson St,2613.0,2654.0,-41.0,5267.0
1251,Spruce St & Gold St,790.0,791.0,-1.0,1581.0
1252,Spruce St & Nassau St,2131.0,2141.0,-10.0,4272.0
