,hour,station_name,start_count,end_count,deficit,popularity
5942,9,Graham Ave & Conselyea St,4.0,11.0,-2.0,3.0
5943,9,Graham Ave & Grand St,7.0,4.0,0.0,2.0
5944,9,Graham Ave & Herbert St,2.0,5.0,-1.0,1.0
5945,9,Graham Ave & Withers St,2.0,4.0,-1.0,1.0
5946,9,Grand Army Plaza & Central Park S,6.0,25.0,-4.0,6.0
5947,9,Grand Army Plaza & Plaza St West,6.0,4.0,0.0,2.0
5948,9,Grand Ave & Bergen St,9.0,1.0,1.0,2.0
5949,9,Grand Ave & W Fordham Rd,1.0,0.0,0.0,0.0
5950,9,Grand Concourse & E 161 St,1.0,4.0,-1.0,1.0
5951,9,Grand Concourse & E 171 St,1.0,0.0,0.0,0.0
5952,9,Grand Concourse & E 205 St,1.0,0.0,0.0,0.0
5953,9,Grand Concourse & East Mount Eden Ave,1.0,0.0,0.0,0.0
5954,9,Grand St & Elizabeth St,14.0,28.0,-3.0,8.0
5955,9,Grand St & Greene St,7.0,9.0,-1.0,3.0
5956,9,Grand St & Havemeyer St,9.0,4.0,1.0,2.0
5957,9,Grand St & Samuel Dickstein Plaza,11.0,5.0,1.0,3.0
5958,9,Great Jones St,15.0,15.0,0.0,6.0
5959,9,Greene Av & Myrtle Av,2.0,6.0,-1.0,1.0
5960,9,Greene Ave & Grandview Ave,1.0,0.0,0.0,0.0
5961,9,Greene Ave & Nostrand Ave,2.0,2.0,0.0,0.0
5962,9,Greene Ave & Throop Ave,8.0,5.0,0.0,2.0
5963,9,Greenpoint Ave & Manhattan Ave,11.0,8.0,0.0,3.0
5964,9,Greenwich Ave & 8 Ave,38.0,32.0,1.0,14.0
5965,9,Greenwich Ave & Charles St,18.0,10.0,1.0,5.0
5966,9,Greenwich St & Hubert St,15.0,15.0,0.0,6.0
5967,9,Greenwich St & Perry St,12.0,8.0,0.0,4.0
5968,9,Greenwich St & W Houston St,16.0,13.0,0.0,5.0
5969,9,Greenwood Ave & E 4 St,2.0,2.0,0.0,0.0
5970,9,Grove St & Broadway,2.0,1.0,0.0,0.0
5971,9,Halsey St & Broadway,1.0,0.0,0.0,0.0
5972,9,Halsey St & Evergreen Ave,1.0,0.0,0.0,0.0
5973,9,Halsey St & Tompkins Ave,9.0,7.0,0.0,3.0
5974,9,Hamilton Pl & W 138 St,1.0,2.0,-1.0,0.0
5975,9,Hamilton Pl & W 140 St,1.0,1.0,0.0,0.0
5976,9,Hancock St & Bedford Ave,4.0,4.0,0.0,1.0
5977,9,Hancock St & Wyckoff Ave,1.0,0.0,0.0,0.0
5978,9,Hanson Pl & Ashland Pl,15.0,10.0,1.0,5.0
5979,9,Harman St & Seneca Ave,1.0,1.0,0.0,0.0
5980,9,Henry St & Atlantic Ave,9.0,3.0,1.0,2.0
5981,9,Henry St & Bay St,1.0,1.0,0.0,0.0
5982,9,Henry St & Degraw St,8.0,6.0,0.0,2.0
5983,9,Henry St & Grand St,33.0,16.0,3.0,9.0
5984,9,Henry St & Middagh St,2.0,3.0,-1.0,1.0
5985,9,Henry St & Remsen St,3.0,3.0,0.0,1.0
5986,9,Hicks St & Montague St,4.0,3.0,0.0,1.0
5987,9,Hoe Ave & Jennings St,1.0,0.0,0.0,0.0
5988,9,Home St & Westchester Ave,1.0,0.0,0.0,0.0
5989,9,Hope St & Union Ave,7.0,6.0,0.0,2.0
5990,9,Howard St & Lafayette St,15.0,22.0,-2.0,7.0
5991,9,Hoyt St & Warren St,1.0,2.0,-1.0,0.0
5992,9,Hudson St & N Moore St,1.0,0.0,0.0,0.0
5993,9,Hudson St & Reade St,11.0,4.0,1.0,3.0
5994,9,Hudson St & W 13 St,11.0,14.0,-1.0,5.0
5995,9,Humboldt St & Varet St,3.0,2.0,0.0,1.0
5996,9,Huron St & Franklin St,5.0,7.0,-1.0,2.0
5997,9,Icahn Stadium,1.0,2.0,-1.0,0.0
5998,9,India St & Manhattan Ave,7.0,6.0,0.0,2.0
5999,9,India St Pier,5.0,6.0,-1.0,2.0
6000,9,Intervale Ave & Kelly St,1.0,0.0,0.0,0.0
6001,9,Intervale Ave & Westchester Ave,1.0,0.0,0.0,0.0
6002,9,Irving Ave & DeKalb Ave,1.0,1.0,0.0,0.0
6003,9,Irving Ave & Harman St,1.0,0.0,0.0,0.0
6004,9,Irving Ave & Jefferson St,2.0,4.0,-1.0,1.0
6005,9,Jackson Ave & 46 Rd,5.0,5.0,0.0,2.0
6006,9,Jackson St & Leonard St,2.0,2.0,0.0,0.0
6007,9,Jay St & Tech Pl,7.0,16.0,-2.0,4.0
6008,9,Jay St & York St,8.0,15.0,-2.0,4.0
6009,9,Jerome Ave & Bedford Park Blvd E,1.0,0.0,0.0,0.0
6010,9,Jerome Ave & E Mosholu Parkway S,1.0,1.0,0.0,0.0
6011,9,John St & William St,1.0,4.0,-1.0,1.0
6012,9,Johnson St & Gold St,3.0,1.0,0.0,0.0
6013,9,Kane St & Clinton St,5.0,3.0,0.0,1.0
6014,9,Kent Ave & N 7 St,10.0,13.0,-1.0,4.0
6015,9,Kent Ave & S 11 St,11.0,6.0,1.0,3.0
6016,9,Kent St & McGuinness Blvd,3.0,4.0,-1.0,1.0
6017,9,King St & Varick St,9.0,10.0,-1.0,3.0
6018,9,Kingsland Ave & Nassau Ave,9.0,3.0,1.0,2.0
6019,9,Kingston Ave & Herkimer St,5.0,7.0,-1.0,2.0
6020,9,Knickerbocker Ave & George St,3.0,2.0,0.0,1.0
6021,9,Knickerbocker Ave & Halsey St,2.0,2.0,0.0,0.0
6022,9,Knickerbocker Ave & Hancock St,2.0,0.0,0.0,0.0
6023,9,Knickerbocker Ave & Thames St,1.0,1.0,0.0,0.0
6024,9,Kosciuszko St & Nostrand Ave,3.0,2.0,0.0,1.0
6025,9,Kosciuszko St & Tompkins Ave,5.0,9.0,-1.0,2.0
6026,9,LaGuardia Pl & W 3 St,8.0,12.0,-1.0,4.0
6027,9,Lafayette Ave & Classon Ave,12.0,4.0,1.0,3.0
6028,9,Lafayette Ave & Ft Greene Pl,8.0,21.0,-3.0,5.0
6029,9,Lafayette Ave & St James Pl,10.0,8.0,0.0,3.0
6030,9,Lafayette St & E 8 St,23.0,35.0,-3.0,11.0
6031,9,Lafayette St & Jersey St,17.0,18.0,-1.0,7.0
6032,9,Laight St & Hudson St,6.0,5.0,0.0,2.0
6033,9,Lawrence St & Willoughby St,8.0,16.0,-2.0,4.0
6034,9,Lefferts Pl & Franklin Ave,3.0,9.0,-2.0,2.0
6035,9,Lenox Ave & W 111 St,7.0,7.0,0.0,2.0
6036,9,Lenox Ave & W 115 St,2.0,2.0,0.0,0.0
6037,9,Lenox Ave & W 117 St,4.0,6.0,-1.0,2.0
6038,9,Lenox Ave & W 126 St,2.0,1.0,0.0,0.0
6039,9,Lenox Ave & W 130 St,3.0,4.0,-1.0,1.0
6040,9,Lenox Ave & W 133 St,4.0,5.0,-1.0,1.0
6041,9,Lenox Ave & W 140 St,3.0,2.0,0.0,1.0
6042,9,Lenox Ave & W 146 St,3.0,2.0,0.0,1.0
6043,9,Leonard St & Boerum St,5.0,5.0,0.0,2.0
6044,9,Leonard St & Church St,10.0,26.0,-4.0,7.0
6045,9,Leonard St & Maujer St,5.0,2.0,0.0,1.0
6046,9,Leonard St & Nassau Ave,10.0,6.0,0.0,3.0
6047,9,Lewis Ave & Decatur St,2.0,1.0,0.0,0.0
6048,9,Lewis Ave & Kosciuszko St,7.0,5.0,0.0,2.0
6049,9,Lewis Ave & Madison St,2.0,1.0,0.0,0.0
6050,9,Lexington Ave & Classon Ave,2.0,1.0,0.0,0.0
6051,9,Lexington Ave & E 111 St,4.0,3.0,0.0,1.0
6052,9,Lexington Ave & E 120 St,5.0,5.0,0.0,2.0
6053,9,Lexington Ave & E 127 St,3.0,0.0,0.0,0.0
6054,9,Lexington Ave & E 24 St,19.0,17.0,0.0,7.0
6055,9,Lexington Ave & E 26 St,9.0,12.0,-1.0,4.0
6056,9,Lexington Ave & E 29 St,16.0,14.0,0.0,6.0
6057,9,Lexington Ave & E 36 St,7.0,17.0,-2.0,4.0
6058,9,Liberty St & Nassau St,4.0,10.0,-2.0,2.0
6059,9,Lincoln Ave & E 138 St,3.0,2.0,0.0,1.0
6060,9,Lincoln Pl & Classon Ave,5.0,4.0,0.0,1.0
6061,9,Lispenard St & Broadway,7.0,19.0,-3.0,5.0
6062,9,Little West St & 1 Pl,20.0,23.0,-1.0,8.0
6063,9,Longfellow Ave & E 165 St,1.0,0.0,0.0,0.0
6064,9,MacDougal St & Prince St,10.0,10.0,0.0,4.0
6065,9,MacDougal St & Washington Sq,12.0,17.0,-1.0,5.0
6066,9,Macombs Pl & W 152 St,1.0,1.0,0.0,0.0
6067,9,Macon St & Nostrand Ave,14.0,10.0,0.0,4.0
6068,9,Madison Av & E 51 St,2.0,47.0,-9.0,9.0
6069,9,Madison Ave & E 120 St,4.0,2.0,0.0,1.0
6070,9,Madison Ave & E 26 St,11.0,16.0,-1.0,5.0
6071,9,Madison Ave & E 82 St,6.0,6.0,0.0,2.0
6072,9,Madison Ave & E 99 St,3.0,11.0,-2.0,2.0
6073,9,Madison St & Clinton St,9.0,6.0,0.0,3.0
6074,9,Madison St & Evergreen Ave,1.0,1.0,0.0,0.0
6075,9,Madison St & Forest Ave,3.0,2.0,0.0,1.0
6076,9,Madison St & Montgomery St,9.0,9.0,0.0,3.0
6077,9,Madison St & Seneca Ave,2.0,0.0,0.0,0.0
