,start_station_name,start_count,end_count,deficit,popularity
846,E 47 St & Park Ave,6527.0,6596.0,-69.0,13123.0
847,E 48 St & 3 Ave,3468.0,3460.0,8.0,6928.0
848,E 48 St & 5 Ave,4955.0,4963.0,-8.0,9918.0
849,E 5 St & Ave A,4895.0,4920.0,-25.0,9815.0
850,E 5 St & Avenue C,3127.0,3127.0,0.0,6254.0
851,E 5 St & Cooper Sq,3646.0,3724.0,-78.0,7370.0
852,E 50 St & Park Ave,1856.0,1832.0,24.0,3688.0
853,E 51 St & 1 Ave,3297.0,3308.0,-11.0,6605.0
854,E 51 St & 2 Ave,3471.0,3463.0,8.0,6934.0
855,E 51 St & Lexington Ave,3504.0,3054.0,450.0,6558.0
856,E 53 St & 3 Ave,3635.0,3615.0,20.0,7250.0
857,E 53 St & Lexington Ave,4311.0,4159.0,152.0,8470.0
858,E 53 St & Madison Ave,3106.0,3111.0,-5.0,6217.0
859,E 54 St & 1 Ave,4006.0,4026.0,-20.0,8032.0
860,E 55 St & 2 Ave,4495.0,4516.0,-21.0,9011.0
861,E 56 St & 3 Ave,3691.0,3702.0,-11.0,7393.0
862,E 56 St & Madison Ave,3558.0,3560.0,-2.0,7118.0
863,E 58 St & 1 Ave (NE Corner),2185.0,2172.0,13.0,4357.0
864,E 58 St & 1 Ave (NW Corner),3528.0,3507.0,21.0,7035.0
865,E 58 St & 3 Ave,5880.0,5916.0,-36.0,11796.0
866,E 58 St & Madison Ave,3796.0,3355.0,441.0,7151.0
867,E 59 St & Madison Ave,3939.0,3932.0,7.0,7871.0
868,E 6 St & 2 Ave,3348.0,3411.0,-63.0,6759.0
869,E 6 St & Avenue B,4285.0,4424.0,-139.0,8709.0
870,E 6 St & Avenue D,4159.0,4200.0,-41.0,8359.0
871,E 60 St & York Ave,1604.0,1609.0,-5.0,3213.0
872,E 63 St & 3 Ave,3379.0,3228.0,151.0,6607.0
873,E 65 St & 2 Ave,2536.0,2558.0,-22.0,5094.0
874,E 66 St & Madison Ave,1854.0,1853.0,1.0,3707.0
875,E 67 St & Park Ave,1745.0,1668.0,77.0,3413.0
876,E 68 St & 3 Ave,2154.0,2167.0,-13.0,4321.0
877,E 68 St & Madison Ave,2110.0,1987.0,123.0,4097.0
878,E 7 St & Ave B,4453.0,4462.0,-9.0,8915.0
879,E 7 St & Ave C,4099.0,4103.0,-4.0,8202.0
880,E 7 St & Avenue A,6597.0,6617.0,-20.0,13214.0
881,E 72 St & Park Ave,3943.0,4001.0,-58.0,7944.0
882,E 72 St & York Ave,5805.0,5819.0,-14.0,11624.0
883,E 74 St & 1 Ave,4395.0,4428.0,-33.0,8823.0
884,E 75 St & 3 Ave,2750.0,2740.0,10.0,5490.0
885,E 76 St & Park Ave,3485.0,3510.0,-25.0,6995.0
886,E 77 St & 1 Ave,6404.0,6444.0,-40.0,12848.0
887,E 77 St & 3 Ave,3712.0,3743.0,-31.0,7455.0
888,E 78 St & 2 Ave,1248.0,1238.0,10.0,2486.0
889,E 8 St & Caton Ave,377.0,381.0,-4.0,758.0
890,E 81 St & 1 Ave,3541.0,3556.0,-15.0,7097.0
891,E 81 St & 3 Ave,3277.0,3250.0,27.0,6527.0
892,E 81 St & Park Ave,2660.0,2646.0,14.0,5306.0
893,E 81 St & York Ave,2912.0,2879.0,33.0,5791.0
894,E 82 St & East End Ave,2387.0,2388.0,-1.0,4775.0
895,E 84 St & 1 Ave,4318.0,4347.0,-29.0,8665.0
896,E 84 St & Park Ave,3849.0,3854.0,-5.0,7703.0
897,E 85 St & 3 Ave,6155.0,6198.0,-43.0,12353.0
898,E 85 St & York Ave,2463.0,2385.0,78.0,4848.0
899,E 88 St & 1 Ave,3841.0,3866.0,-25.0,7707.0
900,E 88 St & Park Ave,3716.0,3722.0,-6.0,7438.0
901,E 89 St & 3 Ave,3508.0,3521.0,-13.0,7029.0
902,E 89 St & York Ave,3485.0,3497.0,-12.0,6982.0
903,E 9 St & 5 Ave,4400.0,4430.0,-30.0,8830.0
904,E 9 St & Avenue C,3638.0,3657.0,-19.0,7295.0
905,E 91 St & 2 Ave,4180.0,4227.0,-47.0,8407.0
906,E 93 St & 2 Ave,2146.0,2164.0,-18.0,4310.0
907,E 95 St & 3 Ave,2161.0,2194.0,-33.0,4355.0
908,E 97 St & 3 Ave,1435.0,1464.0,-29.0,2899.0
909,E 97 St & Madison Ave,3276.0,3318.0,-42.0,6594.0
910,E 98 St & Park Ave,1125.0,1144.0,-19.0,2269.0
911,E Burnside Ave & Ryer Ave,1467.0,1484.0,-17.0,2951.0
912,E Fordham Rd & Webster Ave,1674.0,1701.0,-27.0,3375.0
913,E Houston St & Columbia St,3174.0,3191.0,-17.0,6365.0
914,E Mosholu Pkwy & E 204 St,163.0,169.0,-6.0,332.0
915,E Mosholu Pkwy & Van Cortlandt Ave E,280.0,286.0,-6.0,566.0
916,E New York Ave & Troy Ave,287.0,294.0,-7.0,581.0
917,E Tremont Ave & E 176 St,877.0,873.0,4.0,1750.0
918,E Tremont Ave & Jerome Ave,485.0,484.0,1.0,969.0
919,Eagle St & Manhattan Ave,1824.0,1873.0,-49.0,3697.0
920,East End Ave & E 86 St,1792.0,1814.0,-22.0,3606.0
921,Eastern Pkwy & Brooklyn Ave,994.0,1007.0,-13.0,2001.0
922,Eastern Pkwy & Franklin Ave,3252.0,3225.0,27.0,6477.0
923,Eastern Pkwy & Kingston Ave,2452.0,2322.0,130.0,4774.0
924,Eastern Pkwy & Nostrand Ave,1081.0,886.0,195.0,1967.0
925,Eastern Pkwy & Ralph Ave,123.0,127.0,-4.0,250.0
926,Eastern Pkwy & Rochester Ave,358.0,366.0,-8.0,724.0
927,Eastern Pkwy & Schenectady Ave,659.0,620.0,39.0,1279.0
928,Eastern Pkwy & Troy Ave,457.0,470.0,-13.0,927.0
929,Eastern Pkwy & Washington Ave,2052.0,1977.0,75.0,4029.0
930,Edgecombe Ave & W 141 St,1238.0,1260.0,-22.0,2498.0
931,Edgecombe Ave & W 145 St,1217.0,1228.0,-11.0,2445.0
932,Edgecombe Ave & W 150 St,425.0,429.0,-4.0,854.0
933,Edgecombe Ave & W 167 St,728.0,677.0,51.0,1405.0
934,Eldert St & Bushwick Ave,555.0,552.0,3.0,1107.0
935,Eliot Ave & 60 Ln,198.0,202.0,-4.0,400.0
936,Emerson Pl & Myrtle Ave,2852.0,2851.0,1.0,5703.0
937,Empire Blvd & New York Ave,376.0,386.0,-10.0,762.0
938,Engert Ave & McGuinness Blvd,1099.0,1099.0,0.0,2198.0
939,Essex Light Rail,1.0,1.0,0.0,2.0
940,Evergreen Ave & Noll St,1191.0,1204.0,-13.0,2395.0
941,Exchange Pl,3.0,5.0,-2.0,8.0
942,FDR Drive & E 35 St,6127.0,6158.0,-31.0,12285.0
943,Faile St & Garrison Ave,273.0,273.0,0.0,546.0
944,Fairmount Ave,2.0,3.0,-1.0,5.0
945,Fairview Ave & Linden St,573.0,577.0,-4.0,1150.0
946,Featherbed Ln & Jerome Ave,381.0,407.0,-26.0,788.0
947,Featherbed Ln & Nelson Ave,420.0,418.0,2.0,838.0
948,Flatbush Ave & Eastern Pkwy,532.0,543.0,-11.0,1075.0
949,Flatbush Ave & Fenimore St,763.0,759.0,4.0,1522.0
950,Flatbush Ave & Lincoln Rd,1218.0,1298.0,-80.0,2516.0
951,Flatbush Ave & Ocean Ave,1969.0,1914.0,55.0,3883.0
952,Flushing Ave & Vanderbilt Ave,2666.0,2757.0,-91.0,5423.0
953,Flushing Ave & Woodward Ave,618.0,620.0,-2.0,1238.0
954,Forest Ave & Summerfield St,379.0,389.0,-10.0,768.0
955,Forsyth St & Broome St,3846.0,4043.0,-197.0,7889.0
956,Forsyth St & Canal St,4414.0,4439.0,-25.0,8853.0
957,Forsyth St & Grand St,6345.0,6376.0,-31.0,12721.0
958,Fort Washington Ave & W 173 St,777.0,771.0,6.0,1548.0
959,Fort Washington Ave & W 183 St,733.0,487.0,246.0,1220.0
960,Franklin Ave & E 169 St,868.0,876.0,-8.0,1744.0
961,Franklin Ave & Myrtle Ave,999.0,1005.0,-6.0,2004.0
962,Franklin Ave & St Marks Ave,2055.0,1990.0,65.0,4045.0
963,Franklin St & Dupont St,4009.0,4000.0,9.0,8009.0
964,Franklin St & W Broadway,2312.0,2341.0,-29.0,4653.0
965,Frederick Douglass Blvd & Harlem River Dr,593.0,606.0,-13.0,1199.0
966,Frederick Douglass Blvd & W 112 St,4396.0,4439.0,-43.0,8835.0
967,Frederick Douglass Blvd & W 115 St,3211.0,3246.0,-35.0,6457.0
968,Frederick Douglass Blvd & W 117 St,4556.0,4593.0,-37.0,9149.0
969,Frederick Douglass Blvd & W 129 St,1319.0,1345.0,-26.0,2664.0
970,Frederick Douglass Blvd & W 139 St,1009.0,1032.0,-23.0,2041.0
971,Frederick Douglass Blvd & W 145 St,1251.0,1263.0,-12.0,2514.0
972,Freeman St & Reverend James A Polite Ave,159.0,158.0,1.0,317.0
973,Freeman St & Southern Blvd,478.0,486.0,-8.0,964.0
974,Fresh Pond Rd & 69 Ave,383.0,368.0,15.0,751.0
975,Fresh Pond Rd & Eliot Ave,307.0,313.0,-6.0,620.0
976,Fresh Pond Rd & Flushing Ave,80.0,91.0,-11.0,171.0
977,Front St & Gold St,1248.0,1250.0,-2.0,2498.0
978,Front St & Jay St,2957.0,2963.0,-6.0,5920.0
979,Frost St & Debevoise Ave,318.0,319.0,-1.0,637.0
980,Frost St & Meeker Ave,1263.0,1269.0,-6.0,2532.0
981,Ft. Hamilton Pkwy & E 2 St,589.0,589.0,0.0,1178.0
982,Ft. Hamilton Pkwy & E 5 St,504.0,503.0,1.0,1007.0
983,Ft. Washington Ave & W 190 St,296.0,230.0,66.0,526.0
984,Fulton Ave & E 168 St,543.0,525.0,18.0,1068.0
985,Fulton Ave & E 172 St,704.0,726.0,-22.0,1430.0
986,Fulton Ave & St. Paul's Pl,681.0,693.0,-12.0,1374.0
987,Fulton St & Adams St,4214.0,4238.0,-24.0,8452.0
988,Fulton St & Broadway,4714.0,4710.0,4.0,9424.0
989,Fulton St & Clermont Ave,1874.0,1878.0,-4.0,3752.0
990,Fulton St & Irving Pl,1956.0,1970.0,-14.0,3926.0
991,Fulton St & Saratoga Ave,168.0,168.0,0.0,336.0
992,Fulton St & Utica Ave,790.0,803.0,-13.0,1593.0
993,Fulton St & Waverly Ave,2991.0,2996.0,-5.0,5987.0
994,Fulton St & William St,3287.0,3325.0,-38.0,6612.0
995,Fulton St & Williams Ave,273.0,273.0,0.0,546.0
996,Gansevoort St & Hudson St,3299.0,3327.0,-28.0,6626.0
997,Garfield Pl & 8 Ave,2354.0,2370.0,-16.0,4724.0
998,Garrison Ave & Manida St,296.0,269.0,27.0,565.0
999,George St & Wilson Ave,1028.0,1030.0,-2.0,2058.0
1000,Gerard Ave & E 146 St,536.0,528.0,8.0,1064.0
1001,Gerard Ave & E 164 St,448.0,455.0,-7.0,903.0
1002,Gerard Ave & E 165 St,549.0,542.0,7.0,1091.0
1003,Gerard Ave & McClellan St,532.0,524.0,8.0,1056.0
1004,Goble Pl & Macombs Rd,1498.0,1535.0,-37.0,3033.0
1005,Goulden Ave & Bedford Park Blvd W,169.0,177.0,-8.0,346.0
1006,Goulden Ave & W 197 St,407.0,423.0,-16.0,830.0
1007,Goulden Ave & W 205 St,395.0,406.0,-11.0,801.0
1008,Graham Ave & Conselyea St,3435.0,3445.0,-10.0,6880.0
1009,Graham Ave & Grand St,2788.0,2788.0,0.0,5576.0
1010,Graham Ave & Herbert St,974.0,967.0,7.0,1941.0
1011,Graham Ave & Withers St,1817.0,1813.0,4.0,3630.0
1012,Gramercy Park N & Gramercy Park E,4205.0,4229.0,-24.0,8434.0
1013,Grand Army Plaza & Central Park S,6518.0,6415.0,103.0,12933.0
1014,Grand Army Plaza & Plaza St West,3150.0,3156.0,-6.0,6306.0
1015,Grand Ave & 55 St,124.0,125.0,-1.0,249.0
1016,Grand Ave & 58 Ave,49.0,54.0,-5.0,103.0
1017,Grand Ave & Bergen St,1864.0,1848.0,16.0,3712.0
1018,Grand Ave & Remsen Pl,198.0,204.0,-6.0,402.0
1019,Grand Ave & W 181 St,627.0,640.0,-13.0,1267.0
1020,Grand Ave & W Fordham Rd,223.0,221.0,2.0,444.0
1021,Grand Concourse & E 144 St,934.0,918.0,16.0,1852.0
1022,Grand Concourse & E 156 St,597.0,584.0,13.0,1181.0
1023,Grand Concourse & E 161 St,2028.0,2077.0,-49.0,4105.0
1024,Grand Concourse & E 164 St,1648.0,1683.0,-35.0,3331.0
1025,Grand Concourse & E 166 St,1443.0,1407.0,36.0,2850.0
1026,Grand Concourse & E 167 St,1391.0,1241.0,150.0,2632.0
1027,Grand Concourse & E 171 St,814.0,774.0,40.0,1588.0
1028,Grand Concourse & E 175 St,319.0,291.0,28.0,610.0
1029,Grand Concourse & E 192 St,429.0,432.0,-3.0,861.0
1030,Grand Concourse & E 196 St,577.0,552.0,25.0,1129.0
1031,Grand Concourse & E 197 St,338.0,334.0,4.0,672.0
1032,Grand Concourse & E 199 St,238.0,233.0,5.0,471.0
1033,Grand Concourse & E 203 St,328.0,258.0,70.0,586.0
1034,Grand Concourse & E 205 St,300.0,299.0,1.0,599.0
1035,Grand Concourse & E Mosholu Pkwy S,203.0,183.0,20.0,386.0
1036,Grand Concourse & East Mount Eden Ave,850.0,863.0,-13.0,1713.0
1037,Grand St,2.0,4.0,-2.0,6.0
1038,Grand St & Elizabeth St,7625.0,7635.0,-10.0,15260.0
1039,Grand St & Greene St,3149.0,3160.0,-11.0,6309.0
1040,Grand St & Havemeyer St,3184.0,3192.0,-8.0,6376.0
1041,Grand St & Samuel Dickstein Plaza,3903.0,3832.0,71.0,7735.0
1042,Great Jones St,7217.0,7246.0,-29.0,14463.0
1043,Green St & McGuinness Blvd,480.0,503.0,-23.0,983.0
1044,Greene Av & Myrtle Av,1108.0,1125.0,-17.0,2233.0
1045,Greene Ave & Grandview Ave,494.0,453.0,41.0,947.0
1046,Greene Ave & Nostrand Ave,1870.0,1885.0,-15.0,3755.0
1047,Greene Ave & Throop Ave,1756.0,1767.0,-11.0,3523.0
1048,Greene St & Prince St,3252.0,3356.0,-104.0,6608.0
1049,Greenpoint Ave & 47 St,638.0,643.0,-5.0,1281.0
1050,Greenpoint Ave & Manhattan Ave,2985.0,2992.0,-7.0,5977.0
1051,Greenpoint Ave & Monitor St,392.0,388.0,4.0,780.0
1052,Greenpoint Ave & West St,2158.0,2176.0,-18.0,4334.0
1053,Greenwich Ave & 8 Ave,7744.0,7779.0,-35.0,15523.0
1054,Greenwich Ave & Charles St,4193.0,4284.0,-91.0,8477.0
1055,Greenwich St & Hubert St,4336.0,4419.0,-83.0,8755.0
1056,Greenwich St & Perry St,4244.0,4225.0,19.0,8469.0
1057,Greenwich St & Rector St,1600.0,1635.0,-35.0,3235.0
1058,Greenwich St & W Houston St,5723.0,5776.0,-53.0,11499.0
1059,Greenwood Ave & E 4 St,302.0,313.0,-11.0,615.0
1060,Grove St & Broadway,1472.0,1484.0,-12.0,2956.0
1061,Grove St & Fresh Pond Rd,313.0,316.0,-3.0,629.0
1062,Halsey St & Broadway,572.0,515.0,57.0,1087.0
1063,Halsey St & Evergreen Ave,372.0,374.0,-2.0,746.0
1064,Halsey St & Ralph Ave,424.0,424.0,0.0,848.0
1065,Halsey St & Tompkins Ave,2104.0,2135.0,-31.0,4239.0
1066,Hamilton Park,1.0,1.0,0.0,2.0
1067,Hamilton Pl & W 140 St,945.0,843.0,102.0,1788.0
1068,Hancock St & Bedford Ave,1648.0,1674.0,-26.0,3322.0
1069,Hancock St & Malcolm X Blvd,944.0,948.0,-4.0,1892.0
1070,Hancock St & Stuyvesant Ave,729.0,748.0,-19.0,1477.0
1071,Hancock St & Wyckoff Ave,525.0,524.0,1.0,1049.0
1072,Hanson Pl & Ashland Pl,5568.0,5606.0,-38.0,11174.0
1073,Harborside,1.0,7.0,-6.0,8.0
1074,Harlem River Dr & W 155 St,454.0,450.0,4.0,904.0
1075,Harman St & Seneca Ave,542.0,529.0,13.0,1071.0
1076,Harrison Pl & Porter Ave,524.0,522.0,2.0,1046.0
1077,Harrison St & Hudson St,2101.0,2137.0,-36.0,4238.0
1078,Hart St & Wyckoff Ave,738.0,760.0,-22.0,1498.0
1079,Hazen St & 20 Ave,264.0,268.0,-4.0,532.0
1080,Henry St & Atlantic Ave,2640.0,2643.0,-3.0,5283.0
1081,Henry St & Bay St,341.0,392.0,-51.0,733.0
1082,Henry St & Degraw St,2076.0,2092.0,-16.0,4168.0
1083,Henry St & Grand St,5750.0,5771.0,-21.0,11521.0
1084,Henry St & Middagh St,1548.0,1524.0,24.0,3072.0
1085,Henry St & Remsen St,1727.0,1739.0,-12.0,3466.0
1086,Henry St & W 9 St,238.0,231.0,7.0,469.0
1087,Herkimer St & Eastern Pkwy,150.0,151.0,-1.0,301.0
1088,Herkimer St & New York Ave,681.0,636.0,45.0,1317.0
1089,Hicks St & Montague St,2748.0,2743.0,5.0,5491.0
1090,Hilltop,1.0,,,
1091,Hoboken Terminal - River St & Hudson Pl,1.0,5.0,-4.0,6.0
1092,Hoe Ave & Jennings St,301.0,284.0,17.0,585.0
1093,Home St & Westchester Ave,825.0,848.0,-23.0,1673.0
1094,Hope St & Union Ave,3737.0,3758.0,-21.0,7495.0
1095,Howard St & Lafayette St,3645.0,3666.0,-21.0,7311.0
1096,Hoyt St & Warren St,396.0,406.0,-10.0,802.0
1097,Hudson Blvd W & W 36 St,1765.0,1718.0,47.0,3483.0
1098,Hudson St & Reade St,3862.0,3837.0,25.0,7699.0
1099,Hudson St & W 13 St,5863.0,5882.0,-19.0,11745.0
1100,Humboldt St & Varet St,911.0,958.0,-47.0,1869.0
1101,Hunts Point Ave & Bryant Ave,395.0,413.0,-18.0,808.0
1102,Huron St & Franklin St,3015.0,2999.0,16.0,6014.0
1103,Icahn Stadium,1107.0,1111.0,-4.0,2218.0
1104,India St & Manhattan Ave,2944.0,2966.0,-22.0,5910.0
1105,India St Pier,1741.0,1761.0,-20.0,3502.0
1106,Intervale Ave & Kelly St,307.0,322.0,-15.0,629.0
1107,Intervale Ave & Westchester Ave,387.0,387.0,0.0,774.0
1108,Inwood Ave & W 170 St,438.0,447.0,-9.0,885.0
1109,Irving Ave & DeKalb Ave,1099.0,1131.0,-32.0,2230.0
1110,Irving Ave & Halsey St,735.0,743.0,-8.0,1478.0
1111,Irving Ave & Harman St,1046.0,1055.0,-9.0,2101.0
1112,Irving Ave & Jefferson St,1185.0,1185.0,0.0,2370.0
1113,Irving Ave & Palmetto St,700.0,705.0,-5.0,1405.0
1114,Isham St & Broadway,624.0,647.0,-23.0,1271.0
1115,Jackson Ave & 46 Rd,2623.0,2617.0,6.0,5240.0
1116,Jackson St & Leonard St,977.0,974.0,3.0,1951.0
1117,Jay St & York St,3413.0,3684.0,-271.0,7097.0
1118,Jefferson Ave & Evergreen Ave,794.0,779.0,15.0,1573.0
1119,Jefferson Ave & Patchen Ave,486.0,438.0,48.0,924.0
1120,Jefferson St & Cypress Ave,991.0,1012.0,-21.0,2003.0
1121,Jerome Ave & Anderson Ave,302.0,309.0,-7.0,611.0
1122,Jerome Ave & Bedford Park Blvd E,545.0,546.0,-1.0,1091.0
1123,Jerome Ave & E 164 St,680.0,696.0,-16.0,1376.0
1124,Jerome Ave & E 181 St,295.0,303.0,-8.0,598.0
1125,Jerome Ave & E 198 St,165.0,167.0,-2.0,332.0
1126,Jerome Ave & E Mosholu Parkway S,797.0,828.0,-31.0,1625.0
1127,Jerome Ave & Ogden Ave,258.0,266.0,-8.0,524.0
1128,Jerome Ave & W 177 St,254.0,263.0,-9.0,517.0
1129,Jerome Ave & W 184 St,149.0,142.0,7.0,291.0
1130,Jerome Ave & W 193 St,649.0,657.0,-8.0,1306.0
1131,Jerome Ave & W 195 St,416.0,397.0,19.0,813.0
1132,Jerome Ave & W Fordham Rd,660.0,654.0,6.0,1314.0
1133,John St & William St,2887.0,2891.0,-4.0,5778.0
1134,Johnson St & Brooklyn Bridge Blvd,1333.0,1291.0,42.0,2624.0
1135,Johnson St & Gold St,1810.0,1800.0,10.0,3610.0
1136,Kane St & Clinton St,1717.0,1705.0,12.0,3422.0
1137,Keegan Rd & 2 Ave,42.0,45.0,-3.0,87.0
1138,Kenmare St & Elizabeth St,3260.0,3282.0,-22.0,6542.0
1139,Kent Ave & Division Ave,1800.0,1817.0,-17.0,3617.0
1140,Kent Ave & Grand St,3786.0,3791.0,-5.0,7577.0
1141,Kent Ave & N 7 St,4585.0,4649.0,-64.0,9234.0
1142,Kent St & McGuinness Blvd,574.0,581.0,-7.0,1155.0
1143,King St & Varick St,3768.0,3782.0,-14.0,7550.0
1144,Kingsland Ave & Nassau Ave,2041.0,2033.0,8.0,4074.0
1145,Kingston Ave & Carroll St,788.0,724.0,64.0,1512.0
1146,Kingston Ave & Herkimer St,838.0,842.0,-4.0,1680.0
1147,Kingston Ave & Montgomery St,780.0,788.0,-8.0,1568.0
1148,Kingston Ave & Park Pl,863.0,746.0,117.0,1609.0
1149,Knickerbocker Ave & George St,1209.0,1220.0,-11.0,2429.0
1150,Knickerbocker Ave & Halsey St,605.0,611.0,-6.0,1216.0
1151,Knickerbocker Ave & Hancock St,610.0,541.0,69.0,1151.0
1152,Knickerbocker Ave & Moffat St,313.0,324.0,-11.0,637.0
1153,Knickerbocker Ave & Thames St,1109.0,1117.0,-8.0,2226.0
1154,Kosciuszko St & Nostrand Ave,1694.0,1704.0,-10.0,3398.0
1155,Kosciuszko St & Tompkins Ave,2064.0,2075.0,-11.0,4139.0
1156,LaGuardia Pl & W 3 St,5057.0,5156.0,-99.0,10213.0
1157,Lab - NYC,3.0,3.0,0.0,6.0
1158,Lab - NYC - Monolith,1.0,1.0,0.0,2.0
1159,Lafayette Ave & Classon Ave,2482.0,2506.0,-24.0,4988.0
1160,Lafayette Ave & Ft Greene Pl,4106.0,4130.0,-24.0,8236.0
1161,Lafayette Ave & Hunts Point Ave,653.0,637.0,16.0,1290.0
1162,Lafayette Ave & St James Pl,2176.0,2195.0,-19.0,4371.0
1163,Lafayette Ave & Stuyvesant Ave,652.0,655.0,-3.0,1307.0
1164,Lafayette Park,1.0,1.0,0.0,2.0
1165,Lafayette St & E 8 St,8275.0,8413.0,-138.0,16688.0
1166,Lafayette St & Grand St,3972.0,3969.0,3.0,7941.0
1167,Lafayette St & Jersey St,7352.0,7382.0,-30.0,14734.0
1168,Laight St & Hudson St,1144.0,1205.0,-61.0,2349.0
1169,Lawrence St & Willoughby St,3468.0,3480.0,-12.0,6948.0
1170,Lefferts Ave & Schenectady Ave,437.0,458.0,-21.0,895.0
1171,Lefferts Pl & Franklin Ave,1562.0,1581.0,-19.0,3143.0
1172,Lenox Ave & W 111 St,3577.0,3624.0,-47.0,7201.0
1173,Lenox Ave & W 115 St,2282.0,2316.0,-34.0,4598.0
1174,Lenox Ave & W 117 St,2492.0,2530.0,-38.0,5022.0
1175,Lenox Ave & W 126 St,3532.0,3598.0,-66.0,7130.0
1176,Lenox Ave & W 130 St,1556.0,1574.0,-18.0,3130.0
1177,Lenox Ave & W 133 St,1241.0,1260.0,-19.0,2501.0
1178,Lenox Ave & W 140 St,1475.0,1493.0,-18.0,2968.0
1179,Lenox Ave & W 144 St,1189.0,1222.0,-33.0,2411.0
1180,Lenox Ave & W 146 St,539.0,548.0,-9.0,1087.0
1181,Lenox Rd & E 43 St,3.0,5.0,-2.0,8.0
1182,Leonard St & Boerum St,1129.0,1135.0,-6.0,2264.0
1183,Leonard St & Church St,3205.0,3197.0,8.0,6402.0
1184,Leonard St & Maujer St,1964.0,1977.0,-13.0,3941.0
1185,Leonard St & Nassau Ave,2013.0,2101.0,-88.0,4114.0
1186,Lewis Ave & Decatur St,539.0,554.0,-15.0,1093.0
1187,Lewis Ave & Fulton St,217.0,235.0,-18.0,452.0
1188,Lewis Ave & Greene Ave,930.0,946.0,-16.0,1876.0
1189,Lewis Ave & Kosciuszko St,1067.0,1066.0,1.0,2133.0
1190,Lewis Ave & Madison St,1302.0,1304.0,-2.0,2606.0
1191,Lexington Ave & Classon Ave,2348.0,2363.0,-15.0,4711.0
1192,Lexington Ave & E 111 St,2717.0,2747.0,-30.0,5464.0
1193,Lexington Ave & E 120 St,1300.0,1305.0,-5.0,2605.0
1194,Lexington Ave & E 127 St,724.0,760.0,-36.0,1484.0
1195,Lexington Ave & E 128 St,548.0,540.0,8.0,1088.0
1196,Lexington Ave & E 24 St,5339.0,5357.0,-18.0,10696.0
1197,Lexington Ave & E 26 St,3360.0,3183.0,177.0,6543.0
1198,Lexington Ave & E 29 St,4586.0,4574.0,12.0,9160.0
1199,Lexington Ave & E 36 St,4462.0,4506.0,-44.0,8968.0
1200,Lexington Ave & Stuyvesant Ave,661.0,669.0,-8.0,1330.0
1201,Liberty St & Broadway,4141.0,4172.0,-31.0,8313.0
1202,Lincoln Ave & E 134 St,573.0,582.0,-9.0,1155.0
1203,Lincoln Ave & E 138 St,1368.0,1345.0,23.0,2713.0
1204,Lincoln Pl & Classon Ave,1264.0,1247.0,17.0,2511.0
1205,Lincoln Pl & Nostrand Ave,1082.0,1068.0,14.0,2150.0
1206,Lincoln Rd & Ocean Ave,2156.0,2160.0,-4.0,4316.0
1207,Linden Blvd & Nostrand Ave,135.0,159.0,-24.0,294.0
1208,Linden St & Knickerbocker Ave,516.0,530.0,-14.0,1046.0
1209,Lispenard St & Broadway,4041.0,4099.0,-58.0,8140.0
1210,Little West St & 1 Pl,5207.0,5216.0,-9.0,10423.0
1211,Longfellow Ave & Aldus St,570.0,574.0,-4.0,1144.0
1212,Longfellow Ave & E 165 St,316.0,304.0,12.0,620.0
1213,Longwood Ave & Southern Blvd,455.0,472.0,-17.0,927.0
1214,Lorimer St & Broadway,715.0,720.0,-5.0,1435.0
1215,Loring Pl North & W 183 St,360.0,362.0,-2.0,722.0
1216,Louis Nine Blvd & Intervale Ave,366.0,368.0,-2.0,734.0
1217,MacDonough St & Malcolm X Blvd,479.0,460.0,19.0,939.0
1218,MacDonough St & Marcy Ave,996.0,993.0,3.0,1989.0
1219,MacDougal St & Prince St,5200.0,5252.0,-52.0,10452.0
1220,MacDougal St & Rockaway Ave,197.0,191.0,6.0,388.0
1221,MacDougal St & Washington Sq,3613.0,3635.0,-22.0,7248.0
1222,Macombs Pl & W 152 St,1073.0,1107.0,-34.0,2180.0
1223,Macombs Rd & Featherbed Ln,501.0,519.0,-18.0,1020.0
1224,Macombs Rd & W 175 St,365.0,372.0,-7.0,737.0
1225,Macon St & Howard Ave,466.0,416.0,50.0,882.0
1226,Macon St & Lewis Ave,844.0,865.0,-21.0,1709.0
1227,Macon St & Nostrand Ave,2021.0,2038.0,-17.0,4059.0
1228,Macon St & Patchen Ave,534.0,551.0,-17.0,1085.0
1229,Madison Av & E 51 St,3429.0,3306.0,123.0,6735.0
1230,Madison Ave & E 120 St,1550.0,1581.0,-31.0,3131.0
1231,Madison Ave & E 26 St,5791.0,5825.0,-34.0,11616.0
1232,Madison Ave & E 82 St,885.0,891.0,-6.0,1776.0
1233,Madison Ave & E 99 St,2292.0,2313.0,-21.0,4605.0
1234,Madison St & 1 St,1.0,1.0,0.0,2.0
1235,Madison St & Clinton St,1927.0,1932.0,-5.0,3859.0
1236,Madison St & Cypress Ave,632.0,624.0,8.0,1256.0
1237,Madison St & Evergreen Ave,678.0,695.0,-17.0,1373.0
1238,Madison St & Forest Ave,673.0,568.0,105.0,1241.0
1239,Madison St & Malcolm X Blvd,646.0,642.0,4.0,1288.0
1240,Madison St & Montgomery St,2324.0,2317.0,7.0,4641.0
1241,Madison St & Seneca Ave,541.0,523.0,18.0,1064.0
