,start_station_name,start_count,end_count,deficit,popularity
462,Concourse Village East & E 158 St,95.0,100,-5.0,195.0
463,Concourse Village West & E 156 St,90.0,90,0.0,180.0
464,Congress St & Clinton St,1128.0,1153,-25.0,2281.0
465,Convent Ave & W 135 St,308.0,307,1.0,615.0
466,Convent Ave & W 151 St,146.0,146,0.0,292.0
467,Cooper Square & Astor Pl,2902.0,2971,-69.0,5873.0
468,Court St & Nelson St,641.0,655,-14.0,1296.0
469,Court St & State St,1924.0,1959,-35.0,3883.0
470,Courtlandt Ave & E 149 St,203.0,213,-10.0,416.0
471,Courtlandt Ave & E 157 St,48.0,50,-2.0,98.0
472,Crescent St & 30 Ave,1069.0,1064,5.0,2133.0
473,Crescent St & 34 Ave,700.0,693,7.0,1393.0
474,Crescent St & 35 Ave,487.0,479,8.0,966.0
475,Crescent St & Broadway,1097.0,1084,13.0,2181.0
476,Crescent St & Ditmars Blvd,246.0,220,26.0,466.0
477,Crotona Park East & E 173 St,72.0,79,-7.0,151.0
478,Crotona Park North & Prospect Ave,203.0,197,6.0,400.0
479,Cumberland St & Lafayette Ave,1055.0,1029,26.0,2084.0
480,Cypress Ave & George St,102.0,91,11.0,193.0
481,Cypress Ave & Palmetto St,81.0,71,10.0,152.0
482,Dahill Rd & 12 Ave,117.0,125,-8.0,242.0
483,Dawson St & Intervale Ave,53.0,60,-7.0,113.0
484,DeKalb Ave & Franklin Ave,920.0,926,-6.0,1846.0
485,DeKalb Ave & Hudson Ave,1271.0,1322,-51.0,2593.0
486,DeKalb Ave & S Portland Ave,1594.0,1611,-17.0,3205.0
487,DeKalb Ave & Vanderbilt Ave,1549.0,1532,17.0,3081.0
488,Dean St & 4 Ave,1456.0,1516,-60.0,2972.0
489,Dean St & Franklin Ave,1163.0,1162,1.0,2325.0
490,Dean St & Hoyt St,1088.0,1141,-53.0,2229.0
491,Degraw St & Hoyt St,622.0,631,-9.0,1253.0
492,Degraw St & Smith St,892.0,900,-8.0,1792.0
493,Delancey St & Eldridge St,1369.0,1396,-27.0,2765.0
494,Devoe St & Lorimer St,1195.0,1202,-7.0,2397.0
495,Devoe St & Morgan Ave,432.0,451,-19.0,883.0
496,Ditmars Ave & 43 St,302.0,285,17.0,587.0
497,Ditmars Blvd & 19 St,530.0,523,7.0,1053.0
498,Ditmars Blvd & 48 St,84.0,75,9.0,159.0
499,Ditmars Blvd & 73 St,52.0,57,-5.0,109.0
500,Ditmars Blvd & 76 St,97.0,87,10.0,184.0
501,Ditmars Blvd & 79 St,128.0,125,3.0,253.0
502,Division Ave & Hooper St,655.0,684,-29.0,1339.0
503,Division Ave & Marcy Ave,314.0,336,-22.0,650.0
504,Division St & Bowery,1725.0,1786,-61.0,3511.0
505,Dock 72 Way & Market St,771.0,781,-10.0,1552.0
506,Douglass St & 3 Ave,878.0,930,-52.0,1808.0
507,Douglass St & 4 Ave,846.0,948,-102.0,1794.0
508,Driggs Ave & Lorimer St,1110.0,1109,1.0,2219.0
509,Driggs Ave & N 9 St,1958.0,2061,-103.0,4019.0
510,Driggs Ave & N Henry St,983.0,1001,-18.0,1984.0
511,Duane St & Greenwich St,1099.0,1107,-8.0,2206.0
512,Duffield St & Willoughby St,1080.0,1100,-20.0,2180.0
513,Dwight St & Van Dyke St,315.0,367,-52.0,682.0
514,E 1 St & 1 Ave,2036.0,2064,-28.0,4100.0
515,E 10 St & Avenue A,5457.0,5397,60.0,10854.0
516,E 102 St & 1 Ave,1588.0,1589,-1.0,3177.0
517,E 102 St & Park Ave,837.0,836,1.0,1673.0
518,E 103 St & Lexington Ave,1009.0,1013,-4.0,2022.0
519,E 106 St & 1 Ave,675.0,672,3.0,1347.0
520,E 106 St & Lexington Ave,874.0,880,-6.0,1754.0
521,E 106 St & Madison Ave,815.0,819,-4.0,1634.0
522,E 109 St & 3 Ave,704.0,736,-32.0,1440.0
523,E 11 St & 1 Ave,3115.0,3112,3.0,6227.0
524,E 11 St & 2 Ave,3435.0,3474,-39.0,6909.0
525,E 11 St & Avenue B,3253.0,3192,61.0,6445.0
526,E 110 St & Madison Ave,1613.0,1627,-14.0,3240.0
527,E 114 St & 1 Ave,687.0,694,-7.0,1381.0
528,E 115 St & Lexington Ave,941.0,943,-2.0,1884.0
529,E 115 St & Madison Ave,597.0,580,17.0,1177.0
530,E 116 St & 2 Ave,637.0,654,-17.0,1291.0
531,E 118 St & 1 Ave,775.0,771,4.0,1546.0
532,E 118 St & 3 Ave,838.0,843,-5.0,1681.0
533,E 118 St & Madison Ave,694.0,696,-2.0,1390.0
534,E 118 St & Park Ave,411.0,412,-1.0,823.0
535,E 12 St & 3 Ave,2417.0,2351,66.0,4768.0
536,E 12 St & Ave C,1105.0,1114,-9.0,2219.0
537,E 123 St & Lexington Ave,383.0,374,9.0,757.0
538,E 128 St & 3 Ave,70.0,73,-3.0,143.0
539,E 128 St & Madison Ave,425.0,430,-5.0,855.0
540,E 13 St & 2 Ave,2914.0,2950,-36.0,5864.0
541,E 13 St & Avenue A,5773.0,5781,-8.0,11554.0
542,E 132 St & Madison Ave,419.0,406,13.0,825.0
543,E 133 St & Cypress Pl,30.0,35,-5.0,65.0
544,E 134 St & Walnut Ave,53.0,54,-1.0,107.0
545,E 135 St & St Ann's Ave,137.0,139,-2.0,276.0
546,E 138 St & 5 Av,442.0,430,12.0,872.0
547,E 138 St & Canal St W,98.0,98,0.0,196.0
548,E 138 St & Cypress Ave,133.0,113,20.0,246.0
549,E 138 St & Grand Concourse,108.0,114,-6.0,222.0
550,E 138 St & Willow Ave,52.0,53,-1.0,105.0
551,E 14 St & Avenue B,1747.0,1713,34.0,3460.0
552,E 141 St & Jackson Ave,64.0,71,-7.0,135.0
553,E 141 St & St Ann's Ave,181.0,183,-2.0,364.0
554,E 142 St & 3 Ave,141.0,145,-4.0,286.0
555,E 144 St & Brook Ave,74.0,78,-4.0,152.0
556,E 147 St & Bergen Ave,146.0,141,5.0,287.0
557,E 149 St & Eagle Ave,97.0,102,-5.0,199.0
558,E 149 St & Jackson Ave,155.0,152,3.0,307.0
559,E 149 St & Morris Ave,397.0,390,7.0,787.0
560,E 149 St & Park Ave,172.0,162,10.0,334.0
561,E 15 St & 3 Ave,3750.0,3789,-39.0,7539.0
562,E 150 St & Gerard Ave,135.0,149,-14.0,284.0
563,E 153 St & E 157 St,127.0,119,8.0,246.0
564,E 155 St & Courtlandt Ave,33.0,36,-3.0,69.0
565,E 156 & Brook Ave,172.0,185,-13.0,357.0
566,E 157 St & River Ave,213.0,219,-6.0,432.0
567,E 158 St & Melrose Ave,101.0,98,3.0,199.0
568,E 16 St & 5 Ave,3183.0,3302,-119.0,6485.0
569,E 16 St & Irving Pl,1756.0,1791,-35.0,3547.0
570,E 160 St & Tinton Ave,42.0,44,-2.0,86.0
571,E 161 St & Park Ave,147.0,154,-7.0,301.0
572,E 161 St & River Ave,663.0,667,-4.0,1330.0
573,E 163 St & Tiffany St,72.0,71,1.0,143.0
574,E 163 St & Union Ave,93.0,81,12.0,174.0
575,E 165 St & Clay Ave,160.0,162,-2.0,322.0
576,E 165 St & Fox St,46.0,47,-1.0,93.0
577,E 165 St & Jerome Ave,68.0,68,0.0,136.0
578,E 167 St & Bryant Ave,71.0,70,1.0,141.0
579,E 167 St & Clay Ave,111.0,129,-18.0,240.0
580,E 167 St & Franklin Ave,30.0,30,0.0,60.0
581,E 169 St & Fox St,63.0,63,0.0,126.0
582,E 169 St & Webster Ave,114.0,116,-2.0,230.0
583,E 17 St & Broadway,6655.0,6974,-319.0,13629.0
584,E 170 St & Clay Ave,71.0,68,3.0,139.0
585,E 170 St & Sheridan Ave,33.0,32,1.0,65.0
586,E 170 St & Webster Ave,87.0,105,-18.0,192.0
587,E 171 St & Webster Ave,42.0,49,-7.0,91.0
588,E 174 St & Longfellow Ave,101.0,104,-3.0,205.0
589,E 174 St & Walton Ave,195.0,180,15.0,375.0
590,E 19 St & 3 Ave,2923.0,2945,-22.0,5868.0
591,E 2 St & 2 Ave,2395.0,2504,-109.0,4899.0
592,E 2 St & Avenue A,3175.0,3210,-35.0,6385.0
593,E 2 St & Avenue B,3862.0,3855,7.0,7717.0
594,E 2 St & Avenue C,3384.0,3024,360.0,6408.0
595,E 20 St & 2 Ave,4203.0,4043,160.0,8246.0
596,E 20 St & FDR Drive,2724.0,2722,2.0,5446.0
597,E 20 St & Park Ave,3146.0,3197,-51.0,6343.0
598,E 23 St & 1 Ave,3913.0,3914,-1.0,7827.0
599,E 25 St & 1 Ave,2841.0,2665,176.0,5506.0
600,E 25 St & 2 Ave,3866.0,3775,91.0,7641.0
601,E 27 St & 1 Ave,4961.0,5232,-271.0,10193.0
602,E 27 St & Park Ave S,1245.0,1177,68.0,2422.0
603,E 3 St & 1 Ave,1044.0,1092,-48.0,2136.0
604,E 3 St & Church Ave,151.0,162,-11.0,313.0
605,E 30 St & Park Ave S,2138.0,2145,-7.0,4283.0
606,E 31 St & 3 Ave,4257.0,4111,146.0,8368.0
607,E 32 St & Park Ave,3418.0,3299,119.0,6717.0
608,E 33 St & 1 Ave,6703.0,6705,-2.0,13408.0
609,E 33 St & 5 Ave,2848.0,2841,7.0,5689.0
610,E 39 St & Lexington Ave,3576.0,3530,46.0,7106.0
611,E 4 St & 2 Ave,3300.0,3340,-40.0,6640.0
612,E 40 St & 5 Ave,963.0,905,58.0,1868.0
613,E 41 St & Madison Ave,1563.0,1559,4.0,3122.0
614,E 43 St & 2 Ave,1890.0,1833,57.0,3723.0
615,E 44 St & 2 Ave,1392.0,1257,135.0,2649.0
616,E 44 St & Lexington Ave,1377.0,1357,20.0,2734.0
617,E 45 St & 3 Ave,1345.0,1362,-17.0,2707.0
618,E 47 St & 1 Ave,1417.0,1446,-29.0,2863.0
619,E 47 St & 2 Ave,1851.0,1862,-11.0,3713.0
620,E 47 St & Park Ave,2510.0,2468,42.0,4978.0
621,E 48 St & 3 Ave,1658.0,1655,3.0,3313.0
622,E 48 St & 5 Ave,2217.0,2219,-2.0,4436.0
623,E 5 St & Cooper Sq,1206.0,1201,5.0,2407.0
624,E 50 St & Park Ave,716.0,729,-13.0,1445.0
625,E 51 St & 1 Ave,1740.0,1612,128.0,3352.0
626,E 51 St & 2 Ave,2257.0,2266,-9.0,4523.0
627,E 51 St & Lexington Ave,1374.0,1376,-2.0,2750.0
628,E 53 St & 3 Ave,173.0,203,-30.0,376.0
629,E 53 St & Lexington Ave,2538.0,2548,-10.0,5086.0
630,E 53 St & Madison Ave,1914.0,1916,-2.0,3830.0
631,E 54 St & 1 Ave,1644.0,1631,13.0,3275.0
632,E 55 St & 2 Ave,2384.0,2401,-17.0,4785.0
633,E 56 St & 3 Ave,1916.0,1903,13.0,3819.0
634,E 56 St & Madison Ave,1614.0,1616,-2.0,3230.0
635,E 58 St &  1 Ave (NW Corner),1741.0,1727,14.0,3468.0
636,E 58 St & 1 Ave (NE Corner),1029.0,1025,4.0,2054.0
637,E 58 St & 3 Ave,3663.0,3682,-19.0,7345.0
638,E 58 St & Madison Ave,2243.0,2266,-23.0,4509.0
639,E 6 St & Avenue B,4752.0,4597,155.0,9349.0
640,E 6 St & Avenue D,3015.0,2976,39.0,5991.0
641,E 60 St & York Ave,959.0,952,7.0,1911.0
642,E 63 St & 3 Ave,1459.0,1390,69.0,2849.0
643,E 65 St & 2 Ave,1936.0,1898,38.0,3834.0
644,E 66 St & Madison Ave,997.0,990,7.0,1987.0
645,E 67 St & Park Ave,790.0,799,-9.0,1589.0
646,E 68 St & 3 Ave,1241.0,1213,28.0,2454.0
647,E 68 St & Madison Ave,816.0,772,44.0,1588.0
648,E 7 St & Avenue A,4302.0,4319,-17.0,8621.0
649,E 72 St & Park Ave,1463.0,1338,125.0,2801.0
650,E 72 St & York Ave,4445.0,4459,-14.0,8904.0
651,E 74 St & 1 Ave,3198.0,3265,-67.0,6463.0
652,E 75 St & 3 Ave,1442.0,1457,-15.0,2899.0
653,E 76 St & Park Ave,1695.0,1715,-20.0,3410.0
654,E 77 St & 3 Ave,1898.0,1913,-15.0,3811.0
655,E 78 St & 2 Ave,1323.0,1330,-7.0,2653.0
656,E 8 St & Caton Ave,85.0,86,-1.0,171.0
657,E 81 St & 2 Ave,2010.0,1979,31.0,3989.0
658,E 81 St & 3 Ave,1453.0,1453,0.0,2906.0
659,E 81 St & Park Ave,793.0,738,55.0,1531.0
660,E 81 St & York Ave,1855.0,1835,20.0,3690.0
661,E 82 St & East End Ave,1441.0,1437,4.0,2878.0
662,E 84 St & 1 Ave,2664.0,2682,-18.0,5346.0
663,E 84 St & Park Ave,1634.0,1623,11.0,3257.0
664,E 85 St & 3 Ave,3372.0,3386,-14.0,6758.0
665,E 85 St & York Ave,1490.0,1431,59.0,2921.0
666,E 88 St & 1 Ave,1979.0,2000,-21.0,3979.0
667,E 88 St & Park Ave,1543.0,1553,-10.0,3096.0
668,E 89 St & 3 Ave,1895.0,1858,37.0,3753.0
669,E 89 St & York Ave,2217.0,2240,-23.0,4457.0
670,E 9 St & Avenue C,2504.0,2507,-3.0,5011.0
671,E 91 St & 2 Ave,2368.0,2334,34.0,4702.0
672,E 91 St & Park Ave,1707.0,1652,55.0,3359.0
673,E 93 St & 2 Ave,1166.0,1171,-5.0,2337.0
674,E 95 St & 3 Ave,956.0,958,-2.0,1914.0
675,E 97 St & 3 Ave,469.0,463,6.0,932.0
676,E 97 St & Madison Ave,2023.0,1955,68.0,3978.0
677,E 98 St & Park Ave,919.0,917,2.0,1836.0
678,East End Ave & E 86 St,1204.0,1215,-11.0,2419.0
679,Eastern Pkwy & Franklin Ave,1286.0,1234,52.0,2520.0
680,Eastern Pkwy & Washington Ave,1022.0,966,56.0,1988.0
681,Edgecombe Ave & W 141 St,845.0,842,3.0,1687.0
682,Edgecombe Ave & W 145 St,503.0,491,12.0,994.0
683,Edgecombe Ave & W 150 St,106.0,99,7.0,205.0
684,Edgecombe Ave & W 167 St,102.0,102,0.0,204.0
685,Eldert St & Bushwick Ave,135.0,135,0.0,270.0
686,Emerson Pl & Myrtle Ave,1353.0,1295,58.0,2648.0
687,Engert Ave & McGuinness Blvd,409.0,414,-5.0,823.0
688,Evergreen Ave & Noll St,387.0,383,4.0,770.0
689,FDR Drive & E 35 St,3823.0,3607,216.0,7430.0
690,Faile St & Garrison Ave,19.0,16,3.0,35.0
691,Fairview Ave & Linden St,161.0,160,1.0,321.0
692,Flushing Ave & Vanderbilt Ave,1554.0,1591,-37.0,3145.0
693,Flushing Ave & Woodward Ave,162.0,177,-15.0,339.0
694,Forest Ave & Summerfield St,377.0,374,3.0,751.0
695,Forsyth St	& Grand St,327.0,341,-14.0,668.0
696,Forsyth St & Broome St,2442.0,2493,-51.0,4935.0
697,Forsyth St & Canal St,3244.0,3304,-60.0,6548.0
698,Forsyth St\t& Grand St,1775.0,1861,-86.0,3636.0
699,Fort Washington Ave & W 173 St,317.0,292,25.0,609.0
700,Fort Washington Ave & W 183 St,673.0,586,87.0,1259.0
701,Franklin Ave & E 169 St,131.0,125,6.0,256.0
702,Franklin Ave & Myrtle Ave,589.0,589,0.0,1178.0
703,Franklin Ave & St Marks Ave,817.0,822,-5.0,1639.0
704,Franklin St & Dupont St,1451.0,1491,-40.0,2942.0
705,Franklin St & W Broadway,1890.0,1922,-32.0,3812.0
706,Frederick Douglass Blvd & Harlem River Dr,159.0,152,7.0,311.0
707,Frederick Douglass Blvd & W 112 St,2218.0,2220,-2.0,4438.0
708,Frederick Douglass Blvd & W 115 St,1210.0,1212,-2.0,2422.0
709,Frederick Douglass Blvd & W 117 St,2063.0,2072,-9.0,4135.0
710,Frederick Douglass Blvd & W 129 St,467.0,475,-8.0,942.0
711,Frederick Douglass Blvd & W 145 St,492.0,472,20.0,964.0
712,Freeman St & Reverend James A Polite Ave,85.0,86,-1.0,171.0
713,Freeman St & Southern Blvd,90.0,86,4.0,176.0
714,Front St & Gold St,898.0,920,-22.0,1818.0
715,Front St & Jay St,1555.0,1582,-27.0,3137.0
716,Front St & Maiden Ln,1308.0,1338,-30.0,2646.0
717,Front St & Washington St,2672.0,2758,-86.0,5430.0
718,Frost St & Debevoise Ave,198.0,216,-18.0,414.0
719,Frost St & Meeker Ave,516.0,541,-25.0,1057.0
720,Ft. Hamilton Pkwy & E 2 St,224.0,220,4.0,444.0
721,Ft. Hamilton Pkwy & E 5 St,401.0,410,-9.0,811.0
722,Fulton Ave & E 168 St,44.0,44,0.0,88.0
723,Fulton Ave & E 172 St,54.0,54,0.0,108.0
724,Fulton Ave & St. Paul's Pl,81.0,84,-3.0,165.0
725,Fulton St & Adams St,1619.0,1651,-32.0,3270.0
726,Fulton St & Broadway,2820.0,2838,-18.0,5658.0
727,Fulton St & Clermont Ave,814.0,683,131.0,1497.0
728,Fulton St & Irving Pl,810.0,806,4.0,1616.0
729,Fulton St & Pearl St,1448.0,1503,-55.0,2951.0
730,Fulton St & Utica Ave,824.0,820,4.0,1644.0
731,Fulton St & Waverly Ave,1286.0,1214,72.0,2500.0
732,Fulton St & William St,1878.0,1881,-3.0,3759.0
733,Gansevoort St & Hudson St,1830.0,1872,-42.0,3702.0
734,Garfield Pl & 8 Ave,1012.0,980,32.0,1992.0
735,Garrison Ave & Manida St,22.0,24,-2.0,46.0
736,George St & Wilson Ave,344.0,358,-14.0,702.0
737,Gerard Ave & E 146 St,108.0,115,-7.0,223.0
738,Gerard Ave & E 164 St,51.0,57,-6.0,108.0
739,Gerard Ave & E 165 St,107.0,111,-4.0,218.0
740,Gerard Ave & McClellan St,108.0,104,4.0,212.0
741,Goble Pl & Macombs Rd,119.0,122,-3.0,241.0
742,Graham Ave & Conselyea St,1532.0,1573,-41.0,3105.0
743,Graham Ave & Grand St,1170.0,1172,-2.0,2342.0
744,Graham Ave & Herbert St,402.0,418,-16.0,820.0
745,Graham Ave & Withers St,775.0,768,7.0,1543.0
746,Grand Army Plaza & Central Park S,3955.0,4028,-73.0,7983.0
747,Grand Army Plaza & Plaza St West,2834.0,2778,56.0,5612.0
748,Grand Ave & Bergen St,940.0,878,62.0,1818.0
749,Grand Concourse & E 144 St,175.0,173,2.0,348.0
750,Grand Concourse & E 156 St,69.0,65,4.0,134.0
751,Grand Concourse & E 161 St,303.0,301,2.0,604.0
752,Grand Concourse & E 164 St,137.0,138,-1.0,275.0
753,Grand Concourse & E 166 St,149.0,137,12.0,286.0
754,Grand Concourse & E 167 St,220.0,224,-4.0,444.0
755,Grand Concourse & E 171 St,134.0,128,6.0,262.0
756,Grand Concourse & East Mount Eden Ave,199.0,203,-4.0,402.0
757,Grand St & Elizabeth St,5351.0,5331,20.0,10682.0
758,Grand St & Greene St,2288.0,2404,-116.0,4692.0
759,Grand St & Havemeyer St,1683.0,1725,-42.0,3408.0
760,Grand St & Samuel Dickstein Plaza,417.0,372,45.0,789.0
761,Grant Ave & E 169 St,72.0,69,3.0,141.0
762,Great Jones St,3318.0,3470,-152.0,6788.0
763,Green St & McGuinness Blvd,257.0,264,-7.0,521.0
764,Greene Av & Myrtle Av,447.0,450,-3.0,897.0
765,Greene Ave & Grandview Ave,202.0,198,4.0,400.0
766,Greene Ave & Nostrand Ave,751.0,730,21.0,1481.0
767,Greene Ave & Throop Ave,756.0,687,69.0,1443.0
768,Greenpoint Ave & Manhattan Ave,1147.0,1152,-5.0,2299.0
769,Greenwich Ave & 8 Ave,4382.0,4489,-107.0,8871.0
770,Greenwich Ave & Charles St,2592.0,2736,-144.0,5328.0
771,Greenwich St & Hubert St,869.0,883,-14.0,1752.0
772,Greenwich St & Perry St,451.0,475,-24.0,926.0
773,Greenwich St & W Houston St,2563.0,2811,-248.0,5374.0
774,Greenwood Ave & E 4 St,156.0,140,16.0,296.0
775,Grove St & Broadway,717.0,608,109.0,1325.0
776,Halsey St & Broadway,424.0,413,11.0,837.0
777,Halsey St & Evergreen Ave,135.0,138,-3.0,273.0
778,Halsey St & Tompkins Ave,784.0,776,8.0,1560.0
779,Hamilton Pl & W 138 St,287.0,218,69.0,505.0
780,Hamilton Pl & W 140 St,362.0,329,33.0,691.0
781,Hancock St & Bedford Ave,785.0,676,109.0,1461.0
782,Hancock St & Wyckoff Ave,126.0,126,0.0,252.0
783,Hanson Pl & Ashland Pl,2234.0,2301,-67.0,4535.0
784,Harlem River Dr & W 155 St,159.0,159,0.0,318.0
785,Harman St & Seneca Ave,181.0,163,18.0,344.0
786,Harrison Pl & Porter Ave,235.0,248,-13.0,483.0
787,Harrison St & Hudson St,807.0,824,-17.0,1631.0
788,Hart St & Wyckoff Ave,133.0,147,-14.0,280.0
789,Hazen St & 20 Ave,66.0,58,8.0,124.0
790,Henry St & Atlantic Ave,1496.0,1506,-10.0,3002.0
791,Henry St & Bay St,191.0,202,-11.0,393.0
792,Henry St & Degraw St,912.0,929,-17.0,1841.0
793,Henry St & Grand St,3352.0,3326,26.0,6678.0
794,Henry St & Middagh St,729.0,764,-35.0,1493.0
795,Henry St & W 9 St,173.0,186,-13.0,359.0
796,Hicks St & Montague St,1669.0,1683,-14.0,3352.0
797,Hoe Ave & Jennings St,77.0,80,-3.0,157.0
798,Home St & Westchester Ave,72.0,75,-3.0,147.0
799,Hope St & Union Ave,1577.0,1597,-20.0,3174.0
800,Howard St & Centre St,2498.0,2565,-67.0,5063.0
801,Hoyt St & Warren St,357.0,368,-11.0,725.0
802,Hudson St & Reade St,1808.0,1839,-31.0,3647.0
803,Hudson St & W 13 St,1996.0,2093,-97.0,4089.0
804,Humboldt St & Varet St,455.0,457,-2.0,912.0
805,Hunts Point Ave & Bryant Ave,89.0,78,11.0,167.0
806,Huron St & Franklin St,1333.0,1343,-10.0,2676.0
807,Icahn Stadium,426.0,448,-22.0,874.0
808,India St & Manhattan Ave,1271.0,1303,-32.0,2574.0
809,India St & West St,986.0,993,-7.0,1979.0
810,Intervale Ave & Kelly St,47.0,49,-2.0,96.0
811,Intervale Ave & Westchester Ave,141.0,138,3.0,279.0
812,Inwood Ave & W 170 St,62.0,55,7.0,117.0
813,Irving Ave & DeKalb Ave,397.0,407,-10.0,804.0
814,Irving Ave & Halsey St,244.0,242,2.0,486.0
815,Irving Ave & Harman St,395.0,393,2.0,788.0
816,Irving Ave & Jefferson St,456.0,469,-13.0,925.0
817,Irving Ave & Palmetto St,426.0,419,7.0,845.0
818,Jackson Ave & 46 Rd,505.0,520,-15.0,1025.0
819,Jackson St & Leonard St,419.0,457,-38.0,876.0
820,Jay St & Tech Pl,1659.0,1697,-38.0,3356.0
821,Jay St & York St,1917.0,1951,-34.0,3868.0
822,Jefferson Ave & Evergreen Ave,226.0,230,-4.0,456.0
823,Jefferson St & Cypress Ave,350.0,364,-14.0,714.0
824,Jerome Ave & Anderson Ave,50.0,57,-7.0,107.0
825,Jerome Ave & E 164 St,104.0,101,3.0,205.0
826,Jerome Ave & Ogden Ave,80.0,90,-10.0,170.0
827,John St & William St,1329.0,1346,-17.0,2675.0
828,Johnson St & Gold St,1201.0,1225,-24.0,2426.0
829,Kane St & Clinton St,887.0,901,-14.0,1788.0
830,Kent Ave & N 7 St,3369.0,3704,-335.0,7073.0
831,Kent Ave & S 11 St,1703.0,1721,-18.0,3424.0
832,Kent St & McGuinness Blvd,312.0,319,-7.0,631.0
833,King St & Varick St,1177.0,1201,-24.0,2378.0
834,Kingsland Ave & Nassau Ave,1030.0,1045,-15.0,2075.0
835,Kingston Ave & Herkimer St,827.0,834,-7.0,1661.0
836,Knickerbocker Ave & Cooper St,192.0,157,35.0,349.0
837,Knickerbocker Ave & George St,514.0,525,-11.0,1039.0
838,Knickerbocker Ave & Halsey St,236.0,236,0.0,472.0
839,Knickerbocker Ave & Hancock St,239.0,226,13.0,465.0
840,Knickerbocker Ave & Thames St,492.0,505,-13.0,997.0
841,Kosciuszko St & Nostrand Ave,686.0,686,0.0,1372.0
842,Kosciuszko St & Tompkins Ave,601.0,595,6.0,1196.0
843,LaGuardia Pl & W 3 St,2867.0,2972,-105.0,5839.0
844,Lafayette Ave & Classon Ave,944.0,896,48.0,1840.0
845,Lafayette Ave & Fort Greene Pl,1534.0,1559,-25.0,3093.0
846,Lafayette Ave & Hunts Point Ave,82.0,76,6.0,158.0
847,Lafayette Ave & St James Pl,1154.0,1023,131.0,2177.0
848,Lafayette St & E 8 St,4057.0,4112,-55.0,8169.0
849,Lafayette St & Jersey St,3440.0,3480,-40.0,6920.0
850,Laight St & Hudson St,690.0,764,-74.0,1454.0
851,Lawrence St & Willoughby St,1472.0,1487,-15.0,2959.0
852,Lefferts Pl & Franklin Ave,917.0,908,9.0,1825.0
853,Lenox Ave & W 111 St,2531.0,2548,-17.0,5079.0
854,Lenox Ave & W 115 St,947.0,950,-3.0,1897.0
855,Lenox Ave & W 117 St,1494.0,1500,-6.0,2994.0
856,Lenox Ave & W 126 St,1939.0,1931,8.0,3870.0
857,Lenox Ave & W 130 St,744.0,744,0.0,1488.0
858,Lenox Ave & W 133 St,561.0,560,1.0,1121.0
859,Lenox Ave & W 140 St,191.0,186,5.0,377.0
860,Lenox Ave & W 144 St,428.0,427,1.0,855.0
861,Lenox Ave & W 146 St,222.0,214,8.0,436.0
862,Leonard St & Boerum St,545.0,563,-18.0,1108.0
863,Leonard St & Church St,783.0,794,-11.0,1577.0
864,Leonard St & Maujer St,1066.0,1085,-19.0,2151.0
865,Leonard St & Nassau Ave,1111.0,1117,-6.0,2228.0
866,Lewis Ave & Decatur St,599.0,608,-9.0,1207.0
867,Lewis Ave & Kosciuszko St,668.0,647,21.0,1315.0
868,Lewis Ave & Madison St,968.0,948,20.0,1916.0
869,Lexington Ave & Classon Ave,996.0,983,13.0,1979.0
870,Lexington Ave & E 111 St,846.0,853,-7.0,1699.0
871,Lexington Ave & E 120 St,553.0,538,15.0,1091.0
872,Lexington Ave & E 127 St,258.0,250,8.0,508.0
873,Lexington Ave & E 128 St,229.0,227,2.0,456.0
874,Lexington Ave & E 24 St,2215.0,2080,135.0,4295.0
875,Lexington Ave & E 26 St,2677.0,2588,89.0,5265.0
876,Lexington Ave & E 29 St,2575.0,2513,62.0,5088.0
877,Lexington Ave & E 36 St,2582.0,2565,17.0,5147.0
878,Liberty St & Nassau St,1261.0,1258,3.0,2519.0
879,Lincoln Ave & E 134 St,151.0,145,6.0,296.0
880,Lincoln Ave & E 138 St,296.0,291,5.0,587.0
881,Lincoln Pl & Classon Ave,410.0,394,16.0,804.0
882,Linden St & Knickerbocker Ave,128.0,135,-7.0,263.0
883,Lispenard St & Broadway,2345.0,2504,-159.0,4849.0
884,Little West St & 1 Pl,3640.0,3656,-16.0,7296.0
885,Longfellow Ave & E 165 St,25.0,25,0.0,50.0
886,Longwood Ave & Southern Blvd,130.0,128,2.0,258.0
887,Lorimer St & Broadway,341.0,360,-19.0,701.0
888,Lorimer St & Calyer St,759.0,772,-13.0,1531.0
889,Louis Nine Blvd & Intervale Ave,60.0,63,-3.0,123.0
890,MTL-ECO51-1,2.0,2,0.0,4.0
891,MacDougal St & Prince St,2655.0,2942,-287.0,5597.0
892,MacDougal St & Washington Sq,2610.0,2649,-39.0,5259.0
893,Macombs Pl & W 152 St,239.0,212,27.0,451.0
894,Macon St & Nostrand Ave,935.0,935,0.0,1870.0
895,Madison Av & E 51 St,1507.0,1495,12.0,3002.0
896,Madison Ave & E 120 St,659.0,655,4.0,1314.0
897,Madison Ave & E 26 St,1777.0,1762,15.0,3539.0
898,Madison Ave & E 82 St,1902.0,1902,0.0,3804.0
899,Madison Ave & E 99 St,1431.0,1453,-22.0,2884.0
900,Madison St & Clinton St,1416.0,1430,-14.0,2846.0
901,Madison St & Cypress Ave,198.0,202,-4.0,400.0
902,Madison St & Evergreen Ave,182.0,170,12.0,352.0
903,Madison St & Forest Ave,322.0,292,30.0,614.0
